index,GSM1282761,GSM1282762,GSM1282763,GSM1282764,GSM1282765,GSM1282766,GSM1282767,GSM1282768,GSM1282769,GSM1282770,GSM1282771,GSM1282772,GSM1282773,GSM1282774,GSM1282775,GSM1282776,GSM1282777,GSM1282778
RAB27B,69.14705066,2.192529401,7.383768771,23.33659014,18.65507043,31.89607614,30.61486771,25.52244353,21.38372648,24.61588873,40.37123517,55.59452025,2.3461087,3.195887561,5.868663748,110.6362757,68.78360786,2.395942822
RAB28,357.8631277,289.3042108,562.9248453,33.08046023,94.13446483,511.1347357,599.5987135,1236.087608,1019.094714,356.1010049,774.6960985,375.8214688,944.2634731,175.175286,1042.137353,1089.446626,772.9578038,581.8925511
RAB2A,764.9889394,1496.119163,1301.747324,901.3422842,1157.073655,1573.949746,1285.134327,727.592561,1682.878097,708.638206,1083.211073,866.0598126,732.0489429,1366.05391,1028.860807,1180.489988,1223.45495,1379.386449
RAB2B,1143.000088,930.0287215,1742.055377,655.3488758,1381.106947,522.6593063,1004.633882,1307.443398,1522.850762,1019.473916,1572.578884,1162.229114,939.1542281,653.623097,1002.659821,1342.365357,2141.400723,1991.168932
RAB30,59.11883653,200.8377249,100.5376549,41.71236022,104.5653079,235.5551951,260.6061271,48.71847442,359.9265876,127.0025858,240.2368638,190.5715415,132.3448027,52.79875982,121.6864062,167.0795897,331.7261295,388.336316
RAB31,523.4538835,7.203222804,2920.254671,548.1355346,2870.010478,1.675898335,328.3933787,553.0282856,1716.316646,242.8135804,1793.979928,492.4578225,2916.067428,958.822224,1665.491105,1997.744988,2542.696193,3473.29032
RAB32,1347.570572,1018.50009,455.1311182,410.666309,589.8013554,519.6134292,416.7907037,240.9304859,430.4755099,570.1611814,762.4770544,432.0308677,698.9402322,892.6513971,789.1856109,160.0988298,653.7429088,571.0260281
RAB33A,300.132777,19.90437913,280.9159321,519.1762937,1.01390201,1094.174259,211.214854,482.2105759,29.43330044,66.14947281,123.1864152,142.6620085,249.114611,458.7721071,174.7479964,105.1465066,200.3464506,133.4172659
RAB33B,758.4949073,624.5460814,772.9578038,300.5352747,285.140828,289.2526799,348.0950048,73.64129515,435.7649825,433.1744912,361.9877129,643.9144613,415.6694469,240.8058448,422.7962612,494.4020799,410.666309,304.0950741
RAB34,84.19244153,330.1888409,516.4037889,299.4231874,445.6196412,653.2473865,338.1682331,543.191203,278.3346685,123.244581,271.9049984,280.3199831,531.9059624,431.8606061,117.1760361,742.9348515,478.5408976,559.4925488
RAB35,1014.27326,1203.742304,1386.084285,790.2013812,1419.195129,589.0653421,1316.933143,456.5352301,1290.321974,799.3589373,1266.64491,1011.638775,914.6872579,930.7248869,1409.455785,1077.172288,1301.105057,1636.51174
RAB36,327.1042908,110.4824105,365.8973375,70.20866786,465.5692556,175.2070793,12.49885415,791.7188981,538.2763437,412.5320617,254.2768796,361.7504465,513.5529015,691.8584026,226.240284,380.4024606,392.3714943,550.5628719
RAB37,207.2279817,518.8076617,424.818734,532.638082,563.0168779,1.086986864,691.1274803,1337.842462,507.0339883,180.9229955,755.6778492,57.81532929,859.7772487,1292.158824,945.6892857,299.271863,240.0943616,1109.656186
RAB38,84.24692123,42.51943617,153.2833641,154.2592304,218.9908576,93.11021134,29.13206503,104.898357,127.0606114,261.6458455,177.2058754,29.36694072,40.14361062,145.1940771,26.17612715,111.7070959,203.6915887,184.6067497
RAB39,108.2014152,160.3585483,25.90077361,219.2603523,103.3424086,370.099898,13.38142663,13.24129442,153.185191,20.01906526,226.0678815,11.78709172,76.92990059,149.9608551,39.68403098,142.6620085,60.80828761,36.56538132
RAB39B,46.91363553,6.967803451,1.380120679,3.842475573,68.3140941,67.14097789,112.239269,57.10496642,8.254187301,89.36824336,84.662298,69.37336194,5.895264889,43.73467742,1.544349793,98.90791553,1.214090957,11.9887467
RAB3A,122.6127184,58.88007606,36.10026279,8.718792034,73.71078326,45.69074733,38.69392955,56.54215361,46.58800682,147.9515954,55.96689677,100.0255737,6.958975528,33.89250723,1.230773369,2.8863086,49.97909762,4.498310929
RAB3B,11.79965331,1.866208615,1.624220644,4.352963225,52.36142559,1.38170948,1.374957075,19.77148467,1.303063822,2.141911964,18.2207178,1.367013069,1.112407682,15.24123852,1.992934405,30.97287311,9.923294784,1.251427784
RAB3C,2.03072094,26.54960247,1.359863464,90.94907106,77.60350141,39.16330827,4.986348769,32.92871027,17.44582583,12.06133065,2.183317335,3.919773234,5.310629209,81.90412523,21.29588919,34.71002056,1.850823513,28.33797485
RAB3D,632.6849315,786.6466724,500.8320008,125.6666696,661.2387733,649.1638775,473.2840612,129.233899,685.5763808,1104.91154,611.393363,859.2576549,578.4008692,748.3540745,529.9809016,299.9192148,524.5337102,490.0030157
RAB3GAP1,965.4983219,1946.601194,2863.268889,2118.693665,3355.542964,1855.692384,1775.270797,1289.132221,2663.724453,1158.837496,3167.34019,2106.990678,2755.937785,2330.268969,3781.238273,2023.502075,4513.572442,4124.792126
RAB3IL1,3754.167544,3647.629479,8754.156185,2982.61927,3847.955554,3223.137659,3164.10175,3688.122891,7365.839181,2680.88898,2786.401615,3287.769387,4394.505807,3833.898317,2203.488432,5535.697814,4838.885596,3168.923311
RAB3IP,8436.487532,8383.076449,7038.299282,10478.94166,6910.450096,12037.98684,5272.353435,12408.4676,6278.145846,7819.242102,3240.510403,6578.005175,8409.806477,9658.79631,7733.50736,7781.921171,2847.861937,4634.364285
RAB40A,1.390447886,58.20340423,122.8756042,86.1944435,95.71457951,130.6159318,2.953250995,46.94108715,51.83479009,143.2584233,1.151333311,1.270890599,108.8908261,105.3962187,2.91446838,96.87953407,1.938091408,60.07861244
RAB40AL,1428.111914,1117.244753,652.4574968,1699.552042,1352.320038,1146.386047,927.7011775,1580.593332,1003.882085,1431.925181,776.1925911,713.0540379,899.774893,1747.369704,912.7214195,903.0727358,826.7489743,585.6632415
RAB40B,11984.28369,5149.084184,4410.124073,3922.580457,4208.022429,4815.689211,3453.618103,3729.657454,12077.46034,3474.908291,3781.238273,4248.761284,4600.513316,4208.022429,5003.671429,7594.589891,7124.183729,8236.962074
RAB40C,9798.374629,9523.022574,10507.54548,6758.382635,8060.264532,9322.673171,9421.093379,6873.921659,10567.29019,10453.9185,8251.198004,9705.888435,11468.1538,9846.477838,7476.884979,7098.361946,8969.466324,8017.867754
RAB41,149.4901358,15.45483889,30.87141896,64.05093624,63.62508684,83.60498649,116.9595729,68.24166145,43.78998437,37.81714294,41.01885093,107.5054543,106.6029291,140.0694279,178.830526,199.5599814,35.70552759,98.41188015
RAB42,1.154510913,1.077454057,2.694394183,385.1278126,33.70102534,706.0324187,2.186786172,970.1341842,62.13552956,11.18513208,1.380915079,1.129090095,95.43056128,71.99808784,104.7693251,1.170398925,20.34297874,1.127104093
RAB43,622.1797469,1120.583875,850.8254836,1001.4747,728.9328403,1835.726462,1138.454173,1566.241315,900.6410577,1185.006358,636.9930184,1201.438943,876.7959361,1614.97282,876.6291243,1071.918086,425.9547241,539.0396091
RAB4A,285.3388596,415.6694469,490.0030157,681.5511732,623.6174972,925.3700717,298.6041751,827.2296695,494.5613855,973.7013561,486.2191905,213.841623,455.9357814,455.0468426,606.8543399,466.2162494,523.2165258,290.9004246
RAB4B,799.5238825,19.75521692,631.2943146,784.7838103,309.4545417,416.0995735,612.3889166,626.6001978,133.9757249,778.9667484,400.8823864,763.4027788,517.8434615,426.1581457,517.023305,1.330073442,680.0668063,573.425937
RAB5A,3011.268856,3442.748123,3098.24722,2953.451327,2566.148334,2912.238642,3190.158925,3003.759604,2993.748225,2728.340744,2725.858728,3390.586245,2022.120829,3164.10175,3226.660093,3006.672981,2651.403757,2815.493967
RAB5B,1638.24671,1637.815133,1868.792202,2719.775926,1892.445323,2316.098762,1710.998513,1691.784819,1808.078584,1109.893454,1797.420246,1987.46832,1556.280831,2060.984973,1649.548489,1915.808335,1457.072632,1478.190313
RAB5C,1619.280202,1956.76215,1021.253765,2051.621229,1156.910243,1870.221302,2290.844546,1598.343528,1587.609044,2093.534951,1054.875512,2175.671238,1377.784864,1430.176576,1361.567716,2117.129734,1205.010864,1089.211323
RAB6A,360.479222,598.2399723,788.269833,202.4389287,826.883875,192.7802448,833.0021487,658.4546173,953.469831,463.0209332,1000.865171,691.3667039,508.159901,393.5466419,613.2343987,550.3772302,851.1299198,773.9972033
RAB6B,465.2371518,510.3619008,352.7009524,492.9885032,741.6089179,1180.489988,103.2383214,1807.532063,638.7079791,61.68451489,179.1749771,863.9803839,768.6795067,1336.355323,1125.683944,1047.226991,285.5215868,411.9544749
RAB6C,92.4332391,64.64962318,1.065538048,1.39521429,1.4091163,82.05578795,1.316171432,55.11980887,2.968545274,3.160997809,18.13194257,3.040799391,1.223226564,112.0564199,72.84256624,2.200281744,19.53323262,1.017079613
RAB6IP1,426.3101018,509.91865,734.3045752,58.96646219,1070.404796,227.6830956,435.247557,394.7662493,785.6832007,618.1653649,846.490115,281.6812084,713.0540379,318.5264037,567.0634232,531.4669839,762.8682982,868.882122
RAB7A,3349.720243,3496.56984,5501.698086,2950.705201,6337.32895,1027.06454,5551.806074,2561.98556,6081.266598,3334.698662,6200.823707,3990.076021,4862.970216,3783.763349,7098.361946,4669.017759,6234.909413,6902.007899
RAB7B,223.2762666,438.3214455,560.8596254,569.8303723,248.5990636,198.4412167,157.8322799,312.7940894,191.0474103,146.6402233,150.7681823,182.7495864,337.4790107,337.6607407,175.3507012,472.0213201,331.8224425,375.439006
RAB7L1,4177.131364,3801.937739,2524.365489,3829.037424,3908.291685,2531.562501,2438.698019,2933.79252,2426.197218,5546.43666,2490.819303,2773.654679,5075.200199,3325.682908,3162.597647,2911.150349,2925.901068,3012.678639
RAB8A,2257.918355,2031.744558,2149.75425,2580.025019,2618.673974,920.1205225,2362.209927,2178.888937,2030.570232,765.5057729,2650.101495,1150.568801,1906.679986,1880.96335,2820.698348,1542.269978,2949.064627,3444.259337
RAB8B,553.8591768,483.9391271,1670.70177,285.6353457,1783.616629,139.289074,1123.53345,384.3113039,1222.688212,631.2943146,1495.718318,446.2359128,1039.026027,274.7599928,964.9468323,1454.915717,1384.822841,1605.395746
RAB9A,557.950304,801.946505,477.0462553,488.3638334,949.1604111,376.4241837,750.2396706,336.3655129,747.2368882,317.6674816,606.0614897,663.6048459,404.6855978,284.3168751,477.7217661,448.42632,689.3498439,889.6991231
RAB9B,434.208563,413.1987767,335.008922,352.8830907,237.2165442,702.8940828,248.7726008,225.771788,220.4005262,495.149528,297.5100781,187.6158445,445.1591521,557.950304,509.636752,299.5844341,394.9067776,381.6903657
RABAC1,2625.678309,2709.011616,1995.856658,2609.683677,2850.287467,4160.464272,2072.253155,2184.140968,1720.743624,2331.041108,2275.780331,2558.234112,2854.146546,2521.927516,2272.563646,2466.223212,2682.862631,1766.356163
RABEP1,301.1376652,230.5254855,51.29021839,145.4630029,300.8081164,315.3542193,201.5668161,13.10468582,19.84724425,155.3438059,154.2592304,32.08677558,170.7887961,155.1162235,111.7378309,141.627733,107.1688581,246.5303304
RABEP2,645.1801927,872.8395134,452.8919391,461.2393143,548.0583631,658.4546173,308.9280307,261.6897638,426.8055065,563.7568718,423.8572247,754.9045643,726.0538982,325.4473803,477.81375,223.5263196,354.120778,333.6493839
RABEPK,1455.67274,1600.858759,1361.897212,1425.992328,1074.881024,1922.888339,1177.146281,1013.709002,1357.732465,1434.554303,1107.191145,1937.988019,1401.850873,1737.363359,1298.434407,1412.062262,1184.022402,1097.61512
RABGAP1,1065.20193,1019.295922,2311.135174,549.8034162,2697.534158,489.5154281,733.9136481,500.9248348,1529.54057,1160.268098,2379.330812,1272.203155,2206.051166,710.4206674,2317.077932,1199.747015,2872.49845,2173.358359
RABGEF1,808.677158,940.7987574,1189.321874,118.4820396,849.2696306,491.015168,766.2085653,131.3650813,735.4646677,511.4020295,731.2796414,840.5256663,429.8258505,700.6371088,551.1370151,906.4294188,657.318681,820.4342207
RABGGTA,674.8216797,798.6672921,426.4574787,649.58804,235.1191077,815.9159027,363.0060644,121.7443082,356.2136527,516.1137868,238.5632814,433.6894389,444.5278222,445.0777824,338.3583728,547.117999,247.6943193,262.7293044
RABGGTB,73.87891035,102.3537506,192.196388,42.71560655,165.3510199,36.89045448,107.3195136,5.180944846,251.1197864,105.066103,229.6933109,225.2742778,74.20077085,36.62377577,158.2694139,84.16631487,187.5866776,333.890703
RABIF,278.6716231,124.5419594,115.7976924,168.348476,516.2949438,407.3162855,420.7440081,7.383768771,291.0658518,375.9424165,402.5834429,214.303719,132.7237934,224.7752774,175.7938699,246.4845524,370.3577324,300.7500522
RABL2A,81.14824637,1.852419873,57.2628914,40.49855647,151.729164,8.312543754,1.754121949,1.534245761,76.82973147,118.3946138,162.3220013,69.83062228,56.95023543,6.34190677,39.5704157,13.70627167,136.7639254,103.49176
RABL2B,1125.217306,683.7966749,1017.744409,1427.452931,785.8492917,581.8925511,598.454064,1087.472778,871.1079799,1328.468628,640.2754946,892.8203533,803.9223254,566.5308765,744.4038288,637.0903899,920.2856954,885.0918233
RABL3,1243.397205,1247.656583,667.812305,470.6203335,672.722019,1110.824384,1081.597327,1294.873098,713.0540379,765.2656756,813.2277079,914.6872579,796.7036772,373.7132308,839.8926496,1163.891046,817.6612981,840.8279164
RABL4,65.44591016,484.8154544,99.13617461,138.2574218,287.467647,155.1446196,199.8467471,38.52624899,145.3718771,180.5266245,312.6071234,213.2931026,159.7913635,151.7659559,161.3082072,380.2732809,224.149315,238.1407332
RABL5,1.15014171,1.158880117,21.04829948,3.192751266,11.10211467,20.49548154,18.66743123,16.56040928,30.66174758,41.34406252,26.93837201,1.384092682,5.025548388,24.77281073,4.92665559,16.39906682,16.53129434,23.82573208
RAC1,12.17310446,21.98908776,1.922975224,5.383481181,53.34875087,10.11264022,60.16515968,11.29740774,3.243643566,28.16639257,36.19501649,13.47513002,1.39521429,1.505497768,9.078238598,19.26221283,28.40825349,37.67240868
RAC2,129.5105722,109.9833737,311.5875863,108.9186763,353.6519356,74.37774655,406.0689127,109.500797,296.0362036,199.679785,448.3567628,177.9780852,155.0462841,120.2961703,140.3509831,216.5459266,265.8672799,555.9033682
RAC3,49.21840919,56.76649781,19.77148467,14.68625606,24.36814797,18.73994776,106.289097,24.53548108,29.08375704,46.83276099,44.62278603,56.95023543,12.40585582,4.979035638,23.95902549,43.51469964,54.22661819,31.02345296
RACGAP1,796.3733175,794.8641311,581.8925511,470.778366,729.8749273,370.9375501,845.5781704,169.442737,752.7252001,763.5432004,767.642751,878.596026,428.0684832,738.7899891,666.7197638,1111.694813,683.4299547,811.232066
RAD1,456.5352301,577.2026856,437.1733095,639.7965154,255.0801511,985.8575622,134.2171812,849.9261252,247.1128784,474.5803449,84.53926055,679.9481125,226.8407044,1872.318516,693.3236091,752.0270424,225.771788,289.753384
RAD17,1625.253847,1139.39019,597.8347653,1188.83707,618.7906928,1192.335333,1303.057669,1532.441532,1345.170464,1754.669377,919.2638953,1228.364266,1063.7173,921.3808372,1114.257715,1123.990901,832.1857451,799.2016282
RAD18,504.3749356,306.1564145,548.6178201,142.5641118,553.2294662,218.0723712,429.6190344,274.9082908,398.4253715,579.2844256,398.5647637,467.0658979,216.3048763,230.7827801,463.1832498,798.8068094,523.9082496,585.5515866
RAD21,982.7991133,862.1900358,1082.979006,271.3722152,879.0656837,325.2189403,823.6576273,122.3913138,1294.873098,439.8722647,1048.919645,877.4609612,641.9293845,636.896601,962.208841,1007.273792,1092.087328,1056.793206
RAD23A,1941.835806,1662.760115,2859.593356,1592.949753,4348.045098,1028.146653,2594.638946,1244.512409,3679.56537,1903.214492,3157.707448,1632.502186,2587.712873,2350.466653,4537.442289,2387.317628,3995.378865,3814.101354
RAD23B,1460.667022,1473.077513,910.8647325,613.3611967,1170.638732,266.6165464,954.4864839,738.7899891,803.1671038,999.4654511,850.7019551,900.6410577,1053.539958,682.1549795,721.8653115,412.7319889,819.8245609,819.2154219
RAD50,659.1766632,351.993562,347.9205498,1.102874875,343.7523811,269.1621687,660.0753217,710.1620215,238.6915544,480.3673099,659.8259217,406.882695,302.5593388,473.1119465,731.6875074,436.3901416,488.6216105,635.775473
RAD51,2819.311951,3165.572911,1825.074108,3006.672981,1803.293126,4076.153272,2059.716798,2638.23582,2012.75541,2672.735555,1929.878248,2641.800436,2244.701219,3702.323257,2211.746056,2257.339116,2298.380103,1905.559519
RAD51AP1,341.74101,388.5808935,353.8731672,407.696591,242.006409,231.3028139,430.6319229,111.7378309,408.2782154,512.7792472,348.2177873,391.009707,224.4076861,200.4594361,162.8143026,810.3219575,296.3496608,390.6249165
RAD51C,1.012313209,1.051636038,1.270096198,1.288367411,1.36820467,1.034556425,1.003177602,1.047664035,1.174370928,1.16404372,9.897481841,1.010327208,1.167618523,1.021846016,1.195025343,1.396405891,1.094533669,1.111216082
RAD51L1,67.15968414,70.89690285,14.02770467,20.37752674,35.86996509,35.94032945,76.46376356,47.18252736,56.22894009,52.25973404,90.07119252,89.74263071,8.808826428,8.28847284,25.67170595,51.17412011,72.71213837,31.1321939
RAD51L3,885.4424358,182.7495864,376.0757143,1520.882686,474.3118713,627.6791077,67.20944665,1211.180265,548.3278708,1030.320849,548.0583631,966.2487289,276.3426667,914.2925121,559.3804689,382.5115953,455.0468426,502.0061073
RAD52,1316.933143,1008.654281,1285.926028,2205.331913,1510.151996,4135.416207,942.8916778,670.1613081,905.3870437,1196.447848,1115.656335,1079.272765,1143.468319,1670.296698,1311.46303,862.6551518,678.7818401,948.3307103
RAD54B,431.9539883,379.8670501,214.8852381,174.3703562,233.5137828,1143.188122,108.5172306,889.046005,442.1352822,65.62266853,209.6091794,257.6286436,188.5671276,326.1853463,366.1977305,192.734607,189.3108065,167.2518299
RAD54L,206.9652828,278.5727726,198.9338785,96.90979962,374.6489278,45.22617256,312.026401,42.77616489,215.3203438,233.474259,304.0399224,243.3602587,213.1240988,81.14824637,185.0723002,432.8779012,222.6555168,315.0768596
RAD9A,57.49731174,243.7059761,261.3760022,117.20611,286.0099548,523.1370057,93.54977145,573.425937,290.8038713,155.9786291,429.3394014,154.9477694,404.4223023,126.5450332,176.2290026,107.0643987,88.79266054,366.1977305
RAD9B,2.113438645,15.69781258,26.2738612,65.91520193,7.332931786,88.08650887,34.45812036,6.812357596,81.19467329,7.704463415,45.28506215,101.3786132,126.6583496,69.94394459,169.2305104,107.2564297,35.33304794,57.47604878
RAE1,1608.404518,1607.135823,941.0198623,2370.724678,1338.375823,2805.05108,1132.890473,2061.857022,1261.867945,1584.266594,615.7457964,993.4645984,1442.687598,2259.344895,1062.093256,1055.307912,627.7990973,708.1120198
RAET1E,498.2269391,465.6426831,273.8055974,1228.095789,37.91043137,1174.316953,68.40973996,79.33560765,95.9604833,68.57919075,145.0088838,51.00045343,161.0968709,431.9539883,647.8687168,431.1951887,101.2072505,54.78506757
RAET1G,176.1687923,613.8610516,170.9225986,441.9163328,305.8197546,821.3286722,156.0148279,138.2255632,230.7827801,334.9489898,1.179931732,28.90795357,494.8996411,390.0493047,626.9037693,316.2165483,285.6923904,175.116884
RAET1L,407.5340016,445.1591521,670.9293402,1.35469986,195.7840651,1215.227789,606.4695745,10.87247892,120.6497791,44.65716309,168.1296049,2.645660061,296.0362036,263.3747926,234.9393761,6.469536937,277.2340282,290.268402
RAF1,1074.645752,900.2733813,1534.033115,654.3045235,1852.439946,268.9468565,849.7749481,935.8512305,1556.716714,583.2552993,1707.255033,564.9025721,1190.917491,903.2783087,1304.915598,1418.827052,1013.543241,1610.500658
RAG1,5.615555051,10.57274008,1.751829756,8.278748493,58.24417182,19.15827053,91.72586798,1.347947455,136.572271,2.645660061,113.4610805,3.875918464,14.26532477,10.34327705,83.20136276,1.334442645,85.13466836,4.732431088
RAG1AP1,33.02077691,77.08974136,15.68270997,14.05284365,16.53129434,21.12224375,71.35812959,28.8410883,24.75798492,59.11883653,65.27935249,59.54392967,19.73446444,3.576394089,7.399828784,13.37269142,39.5531944,47.76496462
RAG2,16.29166398,243.7909127,339.3204674,79.49645397,136.0171465,1023.903364,31.56115771,625.4793226,215.7968829,193.7530612,31.50497001,104.9262725,361.5394846,421.118615,404.4807401,206.9284298,23.68813138,99.2796954
RAGE,752.455264,308.9280307,945.042762,115.8892863,704.1481025,160.4322558,745.7418859,168.0212486,951.594935,744.9754011,836.2529081,1014.473726,644.3957891,420.6027993,452.9807747,344.2173291,855.5620405,841.7253304
RAI1,564.8217436,526.1138001,491.1879028,483.4622388,418.8501803,128.4827645,475.2262156,519.6134292,482.8759601,417.1056617,572.3768131,666.7197638,482.5025022,70.50278531,586.2805749,552.0000757,935.4928318,784.9685347
RAI14,448.42632,426.7346284,1048.725686,571.7023443,1681.483788,638.3202436,707.1176363,367.5706706,580.9423051,687.7546554,838.4115737,895.1093904,368.4237896,619.8047979,653.036192,1289.641783,944.8390572,954.4864839
RAI16,114.4597585,48.41628846,90.66717645,159.7913635,147.0875799,111.1449711,22.22051117,60.5463174,35.64185536,65.09682745,192.4297229,36.06226325,242.5049091,27.66775729,142.3640686,50.18262159,178.7926383,137.5570365
RALA,3285.973025,2739.840568,4524.021288,2497.651745,5704.541267,2566.148334,4350.905206,1501.458256,4855.096711,3990.076021,4637.323857,4188.832027,4838.885596,4627.661143,5423.688663,4767.658398,5121.855692,5181.622403
RALB,1470.137107,1700.419879,1266.89841,1231.981692,1295.153717,1790.130728,2269.591232,578.4949657,1168.709233,1035.725655,1607.621385,1767.889871,1145.366866,1415.348251,1603.302211,1657.553078,1849.363767,1593.34475
RALBP1,483.3831176,344.3986438,650.4545333,237.4742875,561.0425616,77.18627854,828.2621439,351.9395617,1050.94893,333.598742,706.0324187,375.9424165,366.6143044,394.2134152,569.0565194,628.3785092,923.1917075,742.4253958
RALGDS,4875.105275,4686.562289,4091.925309,4603.598032,4177.131364,4987.407349,3595.296457,4378.326524,3761.101521,4513.572442,3831.378507,4168.782463,4723.003243,4637.323857,4496.991361,4238.564956,3915.353833,3393.932519
RALGPS1,1235.036746,786.839544,1447.67144,163.6323729,1481.617571,20.01906526,1105.561297,771.1964293,862.5152136,1288.260796,1866.470197,1070.404796,1083.826692,821.1812603,1335.347474,1079.272765,1441.052288,1826.54508
RALGPS2,1360.090074,1417.822134,716.964851,807.8557266,582.7571791,2.078249858,878.3948641,997.0590953,661.4886442,1190.917491,1022.414601,898.0206137,825.8999033,634.9503569,925.8950599,998.9826192,1157.352156,1040.091773
RALY,2533.59978,2759.715172,3090.364898,2160.444009,4360.272428,2366.008068,2982.61927,3069.660469,3588.079312,2867.549676,2622.567781,2655.699119,3756.389812,3190.158925,6707.694768,2476.903459,4295.269132,4216.7727
RALYL,22.45346375,230.399886,9.358443905,1.189861739,74.52047521,471.8546567,1.920114975,77.23047213,107.8407075,3.289796793,29.79987823,169.8666083,98.15775803,136.6034838,55.50376785,173.1165207,25.58888429,15.65256586
RAMP1,557.6877074,1028.860807,875.6734909,813.5297468,727.2124269,692.3391513,320.0318079,902.7295635,504.3749356,472.6969671,544.6045936,1281.116351,1566.241315,56.95023543,1068.168847,835.6066317,1531.742465,1382.633259
RAMP2,281.7738895,359.3216241,598.3440522,702.3775133,982.5729765,342.881776,534.6326797,494.469432,497.2093375,508.159901,288.3404474,461.4782727,569.5364827,457.3448891,424.5482926,697.7623952,651.1093459,402.4333701
RAMP3,384.8633893,207.4829583,806.3693834,747.2368882,1088.923954,1452.375196,394.1414413,762.4770544,197.046739,1460.667022,544.2087477,928.9944936,1108.713169,874.098299,305.3399494,382.0279614,659.8259217,555.4759986
RAN,1402.58055,1830.628216,2106.990678,1436.657694,1293.380588,806.3693834,1295.463015,1148.271018,1974.758907,1118.880011,1589.846528,2105.459303,1225.913376,1629.976427,2028.142739,2026.886056,1112.352219,1923.389114
RANBP1,4113.366452,3536.539858,2463.351418,4315.720427,2696.119037,4933.368152,3455.145118,3476.541177,2772.239087,4789.243693,2814.149416,3772.555258,3607.597758,4321.461838,3334.698662,3882.882478,2638.23582,2291.680808
RANBP10,1.044883633,1.751829756,6.257551347,60.25883609,81.71752475,1.111216082,111.255418,1.201380548,1.029392822,65.91520193,1.098902873,1.100491674,1.406335898,34.04131691,37.50730312,1.073482054,16.43892744,25.15586909
RANBP17,80.42766665,59.34510741,1.419443508,25.30245775,2.701671696,33.98832387,31.67220812,41.20442038,66.10536724,76.73224845,62.70404427,2.061182812,15.86746199,4.952055336,26.29112914,46.09256608,2.883121489,17.11488118
RANBP2,115.3545479,95.26948329,171.6392275,77.3686154,241.0594992,183.1175571,189.0172961,84.36612118,206.7792954,149.8989518,193.5553585,86.38278981,186.4804684,113.9718106,181.8733705,378.8071208,271.7926423,166.4121265
RANBP3,1341.732137,1422.605579,1467.885801,1308.702526,1573.55052,991.5274066,1325.185288,877.9180245,1678.186174,1911.741505,1316.37793,1309.850987,1605.395746,1870.693786,2126.604114,1250.295841,1702.32035,1931.158932
RANBP3L,201.2980934,127.7809581,206.6587751,92.17985031,28.42520394,165.1461113,6.516377417,223.4477052,30.61486771,123.3457818,7.636825623,134.1899809,111.6468092,79.6959325,38.46951426,595.2538093,23.45999525,83.51650764
RANBP6,79.31709488,146.7523991,94.5121408,95.05234226,278.0176849,39.20541939,196.7437993,45.84325474,43.97667049,125.9179415,195.6071752,195.3634472,61.52664055,19.75521692,179.2372901,157.7041163,157.3600609,125.3186914
RANBP9,132.6306551,369.8246094,194.6146254,145.6089525,150.0192501,144.0276189,208.5119663,106.49001,163.7992562,263.0326227,178.0183743,314.5570433,155.5200156,102.6980219,125.1618692,190.7861014,192.9780128,185.1490965
RANGAP1,4153.095519,4600.513316,3819.24576,4171.707817,4094.554091,2892.607887,3387.096789,3930.408539,3821.340595,3688.122891,3741.727022,4091.925309,4339.263839,4913.33717,4726.784467,4018.135314,3734.4474,3442.748123
RANGRF,587.5455279,931.7967953,553.4998656,745.7418859,338.8549764,381.3041168,438.474371,160.4949994,542.2917146,489.2926634,365.8973375,468.6226348,217.0964078,328.3933787,360.4277453,487.1893629,471.3509295,529.6978981
RAP1A,4.377324603,230.6158138,261.5958369,394.7662493,513.6588328,1500.670126,215.4990935,241.9572504,387.8477833,1.692307188,452.3642029,168.9109427,298.8607917,26.70412091,470.366794,536.5064301,356.2708154,389.8497039
RAP1B,899.4182999,995.5002896,2122.298043,1309.850987,1521.302771,1236.087608,1117.482333,472.6214802,1217.466199,1324.618333,1067.069866,1284.305983,814.2322657,1442.039028,1150.568801,1855.11912,1078.564933,1403.288459
RAP1GAP,6200.823707,5519.902073,4245.343261,5764.689223,2202.786373,3467.559352,6186.030634,1135.963532,4331.303806,2338.945153,6337.32895,5954.079085,2920.254671,5566.519827,1946.601194,6767.791736,3455.145118,4959.494349
RAP1GDS1,765.9371833,641.5812324,450.8749953,1066.027556,323.7742297,711.6108564,420.1991826,1113.590988,434.1278808,777.0193898,355.8753819,483.3831176,568.4818762,800.4365756,547.9659693,482.4366822,396.6233607,330.9776485
RAP2A,571.3312539,972.3132206,1322.465816,1022.199805,1718.31327,267.3114404,1299.058074,340.3243622,1098.421412,1642.877,1180.489988,847.8586395,1147.829861,972.5001477,1270.228151,1518.380974,2692.953447,1630.423596
RAP2B,56.20766067,320.6520914,212.9533227,132.6306551,175.1448621,170.7206581,371.3993089,157.5773069,176.3951081,192.8193895,205.2238238,128.4827645,105.0880324,146.3333348,129.233899,25.57118857,210.9145368,243.5685183
RAP2C,1078.564933,1325.436766,1099.079252,999.4654511,937.518705,1042.536394,1095.285529,562.0253902,870.2566097,1243.052643,887.3559228,1117.722406,683.3128276,938.6045912,923.1917075,1220.475155,934.3927692,858.0266547
