index,GSM1648114,GSM1648115,GSM1648116,GSM1648117,GSM1648118,GSM1648119,GSM1648120,GSM1648121,GSM1648122,GSM1648123,GSM1648124
ACTR8,8.382,7.486,7.7038,7.8212,7.8509,7.2633,7.8884,8.0482,8.2149,8.3033,8.5637
ACTRT1,6.7739,6.4952,6.5375,6.8356,6.5263,6.3731,6.8015,7.0614,6.5603,6.7114,6.5021
ACTRT2,6.6342,6.1454,6.1691,6.4618,6.1265,6.0854,6.4572,6.2654,6.0737,6.2975,6.4193
ACVR1,10.7708,10.6438,10.724,10.7424,10.9828,10.8715,11.0111,9.8607,10.4684,10.9688,10.5007
ACVR1B,36.2681,34.8234,33.5049,36.9102,33.1493,34.441,34.6768,31.236400000000003,34.5105,34.1453,30.5657
ACVR1C,6.4718,6.3071,6.3333,6.5694,6.4075,6.1745,6.3365,6.6355,6.5063,6.5261,6.4913
ACVR2A,15.927399999999999,14.2022,14.7293,13.5475,14.7914,14.5336,14.4819,14.1358,12.4594,14.8177,13.895199999999999
ACVR2B,7.5138,6.1702,6.6017,7.3579,6.4269,7.2707,7.3143,7.2928,7.0375,6.7886,7.4947
ACVRL1,22.4456,23.555999999999997,23.8511,22.674300000000002,23.2286,23.6199,22.2698,24.8519,23.7609,23.5808,21.5977
ACY1,11.1921,10.4305,9.4247,10.751,9.3131,8.7728,10.0596,9.5923,9.0747,8.557,9.1398
ACY3,8.5334,10.319,8.0928,10.0857,8.0053,8.1788,8.8429,10.1991,7.6324,6.6208,6.2265
ACYP1,26.7869,24.1677,25.8889,24.9888,24.8846,24.0908,25.616300000000003,25.473100000000002,25.2382,23.7544,24.4958
ACYP2,19.487000000000002,19.363300000000002,17.4053,18.8409,17.0832,18.817700000000002,17.7395,19.0806,18.2652,17.4954,16.081699999999998
ADA,8.068,10.6891,10.4521,10.0481,10.8194,10.4276,9.5465,10.5824,10.3637,10.0802,9.127
ADAD1,6.6024,6.1517,6.3098,6.4498,6.1753,6.0602,6.3111,6.5218,6.1596,6.3376,6.3612
ADAD2,7.1456,6.1841,6.3474,6.6154,6.4422,6.694,6.6518,6.9452,6.6962,6.7498,6.3252
ADAL,6.926,6.6525,6.7011,6.9739,7.268,6.7316,6.8185,7.4876,6.7219,6.7263,6.7313
ADAM10,19.5621,19.712,19.6321,18.074199999999998,19.6263,18.1373,21.6585,16.5345,18.9227,17.8402,20.2908
ADAM11,6.5086,6.4828,6.5923,6.3388,6.374,7.6653,6.3963,7.3359,6.6009,7.6619,7.2006
ADAM12,20.7011,23.7201,23.5462,21.9447,24.4533,24.3647,23.0946,24.301000000000002,21.795,26.4739,23.4669
ADAM15,30.9609,32.9737,33.5937,36.8208,31.5584,33.9429,33.1516,36.3724,34.3321,34.6512,35.3596
ADAM17,24.3276,23.595,23.1727,24.265900000000002,23.6762,24.110100000000003,24.1236,25.5355,23.545099999999998,24.4252,23.9991
ADAM18,6.3103,6.0939,6.1801,6.3478,6.3466,5.9792,6.3035,6.3387,6.098,6.2223,6.4458
ADAM19,21.0273,23.0761,24.1664,24.4575,26.153,22.6083,22.6091,25.919900000000002,23.9743,23.313,24.6649
ADAM2,6.6571,6.2888,6.2431,6.3433,6.2821,6.2291,6.4355,6.7157,6.234,6.3893,6.2999
ADAM20,6.3957,6.7243,6.238,6.4023,7.175,6.6409,6.2637,6.6601,6.0934,6.185,6.518
ADAM21,6.4923,6.3518,6.4724,6.4053,6.275,6.0027,6.3315,6.5121,6.5004,6.4137,6.0745
ADAM21P,6.4347,5.9607,6.237,6.6022,6.0837,6.0829,6.3737,7.1174,6.05,6.3786,6.2657
ADAM22,21.9868,25.4106,22.401,23.06,21.156100000000002,22.962699999999998,22.6224,24.419900000000002,22.086199999999998,23.8485,22.7846
ADAM23,7.0026,6.4093,6.4323,6.3652,6.6808,7.2748,7.9314,7.0629,5.9579,7.7477,6.1478
ADAM28,26.8714,25.4984,25.4755,24.7343,26.8381,25.299300000000002,26.4641,27.3154,26.9701,27.0678,27.031299999999998
ADAM29,6.4018,6.2399,6.1905,6.4499,6.499,6.0911,6.283,6.5252,6.301,6.3851,6.2341
ADAM30,6.5877,6.2225,6.2883,6.3748,6.4212,6.0673,6.2588,6.9871,6.2273,6.4321,6.2329
ADAM32,19.927500000000002,19.1839,18.8384,19.3684,19.6579,19.7513,19.537399999999998,20.9456,18.9409,20.4264,20.1312
ADAM33,13.0343,12.8459,12.6652,12.6746,12.228,12.0606,12.764,12.8057,12.4938,15.0335,17.6907
ADAM3A,19.9768,18.3069,18.815,19.604,18.813299999999998,18.4242,19.3794,20.2975,18.5024,19.0719,18.6657
ADAM5P,6.4617,6.0805,6.0811,6.2502,6.153,6.0129,6.2959,6.4554,6.0198,6.2988,6.0298
ADAM6,6.454,6.3134,6.1516,6.403,6.2604,6.0947,6.442,6.5782,6.001,6.4508,6.3074
ADAM7,6.4747,6.7839,6.4091,6.5067,6.5207,6.144,6.352,6.5237,6.0822,6.5503,6.3787
ADAM8,7.5605,7.8554,7.6863,7.5562,8.3542,8.4394,7.7806,7.3383,8.4977,9.1924,7.111
ADAM9,11.4422,11.0072,11.3585,10.9207,10.8874,10.9991,11.7848,11.6716,11.0871,11.1301,11.8793
ADAMDEC1,18.592399999999998,15.689,16.8868,14.985700000000001,22.4232,14.184999999999999,17.7756,14.597,20.692700000000002,16.206599999999998,13.3587
ADAMTS1,8.6409,8.3851,10.5854,9.7205,9.4502,9.7909,9.2857,10.2989,9.3889,10.5659,10.6381
ADAMTS10,6.4469,6.3814,6.2293,6.5148,6.3517,6.1989,6.3613,7.281,6.1867,6.5027,6.3064
ADAMTS12,6.474,7.1269,8.4357,6.3854,8.1184,8.5946,7.0127,8.6169,6.1453,6.2579,9.0664
ADAMTS13,20.602899999999998,19.0459,19.0539,20.5098,18.9522,18.7664,19.2102,21.3961,18.9029,19.951,20.6918
ADAMTS14,16.2729,14.375,16.686700000000002,14.2035,15.2436,15.4531,14.873999999999999,18.244100000000003,13.5336,16.0198,14.2349
ADAMTS15,8.0038,6.7061,6.6047,7.806,6.5255,6.4562,7.3966,6.8718,6.663,7.0757,7.7021
ADAMTS16,7.0873,6.1647,6.2675,6.4682,6.0346,6.5563,6.323,6.4207,6.8032,6.3245,7.237
ADAMTS17,6.971,6.995,7.9583,7.388,6.6053,7.146,6.4254,8.9819,6.7934,8.7349,6.2367
ADAMTS18,13.8978,13.299199999999999,15.4296,14.3555,12.959800000000001,13.3742,14.2586,13.1585,12.986,15.8117,13.182300000000001
ADAMTS19,6.5017,6.1648,6.0304,6.2578,6.2466,6.0235,6.4092,6.4633,5.8896,6.2829,6.1505
ADAMTS2,21.2812,20.2136,20.2817,21.0637,20.4636,22.0527,16.2738,21.9262,21.3473,22.8553,21.6509
ADAMTS20,12.919599999999999,12.4939,12.2961,12.915099999999999,12.348700000000001,13.5626,12.8377,13.0623,13.1133,12.6527,12.4306
ADAMTS3,6.5046,6.4946,6.655,6.6105,7.7343,6.5566,6.6975,6.5131,6.9998,6.6059,6.9255
ADAMTS4,7.3839,7.7282,10.9316,9.4142,8.303,9.757,8.5869,11.0878,7.8015,10.6392,7.8276
ADAMTS5,6.7628,6.7093,7.481,6.3394,6.9952,7.873,7.0269,7.3059,7.5362,7.5896,10.8252
ADAMTS6,7.3025,7.6217,8.8499,8.6697,7.4861,8.4776,8.7483,10.9657,8.1899,9.2898,7.917
ADAMTS7,13.6639,12.9162,14.5928,13.9413,13.321200000000001,13.647,13.6161,15.5299,12.9777,13.621500000000001,14.1378
ADAMTS8,6.7717,6.2241,6.5003,6.6114,6.3505,6.3024,6.5404,6.6277,6.2777,6.672,6.413
ADAMTS9,6.8982,6.3597,6.8183,6.9552,6.9146,6.2749,6.3299,6.5591,6.4307,6.2889,6.7053
ADAMTSL1,32.8795,33.5805,37.0549,37.7561,35.6095,38.283500000000004,33.510999999999996,39.075,33.5667,37.6492,38.3373
ADAMTSL2,11.019,12.2864,12.0253,13.0183,11.8881,12.5081,11.3396,12.6239,11.9791,13.448,11.203
ADAMTSL3,6.7169,7.3038,7.0493,6.6402,6.6098,7.8411,6.6615,8.1402,6.3243,6.8581,6.5972
ADAMTSL4,24.0721,26.427500000000002,25.375,25.927,23.3754,22.2471,25.2293,23.5225,24.7984,28.6451,24.2529
ADAMTSL5,9.3252,6.827,6.2854,6.7347,6.7342,6.2269,7.1381,7.2003,6.9742,6.8674,7.9636
ADAP1,6.5951,6.8551,6.6225,6.3767,6.6586,6.619,6.471,6.4034,6.5668,6.6263,6.7507
ADAP2,9.2537,8.9495,9.2834,8.9838,9.8222,9.3132,10.2684,9.6813,10.5128,8.9946,8.861
ADAR,30.838099999999997,30.203,31.4132,31.3717,31.5152,30.647,31.5339,30.0912,30.9577,30.7942,31.3548
ADARB1,36.2605,37.9651,37.2209,36.8437,34.8215,39.1449,36.6901,40.474000000000004,33.2315,40.398399999999995,49.6487
ADARB2,11.4508,6.2105,6.2801,6.6071,6.3415,6.1038,6.5559,6.3866,7.0535,6.3993,7.1505
ADAT1,9.7659,9.3781,9.8479,10.3638,9.2611,9.5053,9.2718,9.6121,10.4883,10.1592,9.9233
ADAT2,7.6799,7.6273,7.7542,7.2624,7.553,6.9825,6.9682,6.9087,7.6499,7.4165,6.8931
ADAT3,8.0852,6.9126,8.0327,6.5902,8.2178,7.4564,7.8789,9.5748,7.7308,7.6003,7.2411
ADC,7.5491,8.8039,6.26,9.0106,8.921,8.5387,7.6162,7.0809,7.9724,8.3464,7.8309
ADCK1,6.7119,6.2465,6.2298,6.6399,6.4475,6.334,6.4507,6.46,6.1078,6.476,6.3114
ADCK2,10.5531,10.8989,11.032,11.307,10.9042,10.8964,10.807,10.847,10.743,10.2748,11.1921
ADCK4,8.4039,9.6921,8.6836,9.4334,8.6287,9.0761,8.9212,9.2578,8.9514,8.9927,9.5335
ADCK5,7.7899,7.6026,7.5224,6.5658,8.3636,6.8529,6.3718,8.7083,7.008,7.4503,8.1613
ADCY1,13.496500000000001,12.7279,14.1722,12.794699999999999,12.677,14.428,13.2208,14.8949,12.9341,13.0729,14.1726
ADCY10,6.8272,6.1671,6.2919,6.5382,6.3728,6.4657,6.3197,7.0653,6.5395,6.2375,6.2692
ADCY2,6.9527,6.5324,6.486,6.8086,6.5216,6.3889,7.1893,7.391,6.3996,6.9129,6.4907
ADCY3,11.4501,10.7184,11.1027,11.555,11.642,11.4884,11.2146,10.3146,11.3288,11.3386,11.3345
ADCY4,9.0686,8.8417,10.6841,10.0794,10.1422,10.561,7.8563,11.7699,8.7528,10.4543,7.9277
ADCY5,6.5216,6.2455,6.6599,9.5458,6.1458,7.0855,6.5272,7.4474,6.1808,6.4503,6.3646
ADCY6,21.0976,18.8318,19.032400000000003,19.2683,16.9145,19.290300000000002,17.3931,20.8427,18.2818,17.8102,19.1861
ADCY7,7.8548,8.2029,8.6285,8.0427,8.6882,8.0313,9.3609,8.1782,9.1975,8.8146,9.0442
ADCY8,6.7468,7.9919,6.7468,6.5643,6.1293,10.5553,6.4954,8.3128,6.5153,6.4455,6.9814
ADCY9,7.3986,6.0152,6.8715,8.2703,6.1808,7.5754,6.3053,6.5302,6.7234,7.2269,8.0082
ADCYAP1,6.8782,6.2359,7.7339,8.5972,7.4257,7.9236,6.4057,6.4141,6.0432,8.2961,8.0027
ADCYAP1R1,6.5607,6.0753,6.527,6.3492,6.1965,6.5642,6.3502,6.4582,6.1879,6.1795,6.1233
ADD1,20.5729,19.5905,19.653200000000002,20.4044,20.1814,19.9571,20.7473,20.554299999999998,19.7185,19.9572,19.857400000000002
ADD2,25.9185,25.1908,24.829900000000002,26.8619,25.5828,25.384700000000002,26.2958,26.026,25.2394,25.0549,27.6285
ADD3,41.4619,44.3331,41.6425,43.1653,42.9478,41.7063,43.8499,40.2325,41.1925,40.2702,37.4851
ADH1A,6.6102,6.2639,6.257,6.4333,6.305,6.1498,6.3588,6.5578,6.2785,6.2914,6.276
ADH1B,7.585,7.2336,7.7277,8.9886,6.1827,7.7479,6.304,6.5363,8.6247,6.7271,7.1814
ADH1C,6.9115,6.7946,6.1529,6.4217,6.688,6.8132,6.2888,6.4384,6.3711,6.3013,6.3999
ADH4,16.3143,15.4237,15.169,14.3812,16.7616,14.848099999999999,15.7284,16.0406,15.431000000000001,15.8291,14.482700000000001
ADH5,8.5821,7.7379,8.7683,7.5752,7.7615,7.9422,8.5439,7.9902,7.9091,7.8657,8.8497
ADH6,6.9837,7.0195,6.9286,8.2735,6.2584,6.1195,6.3909,7.0677,6.3333,6.4332,6.4038
ADH7,6.612,6.1457,6.3734,6.4151,6.1669,6.19,6.391,6.5435,6.0561,6.3343,6.3428
ADHFE1,21.778100000000002,21.5442,19.168599999999998,19.8014,17.9386,19.9817,19.438499999999998,21.473599999999998,19.0201,19.602899999999998,18.3014
ADI1,11.6604,11.3959,11.5264,11.3028,11.1272,10.956,11.7211,11.1851,10.8815,11.4717,10.6871
ADIG,7.0119,6.1628,6.2308,6.5094,6.3542,6.0157,6.2987,6.4364,6.1414,6.2531,6.2164
ADIPOQ,6.5497,6.2777,6.2901,6.5466,6.406,7.2064,6.7717,7.2596,6.551,6.3916,6.7244
ADIPOR1,23.080199999999998,22.6171,22.2735,23.2083,23.067,22.3139,23.4428,21.398000000000003,22.349,22.3592,22.7837
ADIPOR2,9.226,10.6529,10.6013,11.1815,10.563,10.008,10.1163,9.7209,10.5509,9.6141,10.2555
ADK,32.822199999999995,31.840899999999998,32.0361,31.0091,32.1283,32.4211,30.417299999999997,34.125,31.765,33.441,32.0285
ADM,12.8869,12.5527,12.4913,12.6389,11.8098,12.3322,11.9249,12.173,11.5242,12.6706,12.8046
ADM2,12.2983,11.5049,9.9241,11.3257,11.7097,10.8411,7.8876,11.0551,11.1099,9.3165,10.4137
ADNP,18.0833,19.035899999999998,19.6381,19.115499999999997,19.0949,19.5069,19.3821,17.5139,18.7228,17.9568,19.8614
ADNP2,11.2427,10.4595,10.4881,10.2863,9.9654,9.4311,10.1896,10.8295,10.4538,10.6331,10.814
ADO,9.5554,10.1881,9.4831,9.5293,10.1093,9.5753,10.3448,7.8046,9.9569,9.1431,9.2899
ADORA1,23.329900000000002,22.7694,20.5746,21.9968,22.2875,21.4142,20.8172,20.4816,21.1495,21.1498,21.3928
ADORA2A,7.1485,7.9402,8.0852,6.4558,8.6419,7.6992,8.0247,9.6019,8.6948,8.427,7.0784
ADORA2B,6.5565,6.0168,6.3479,6.441,6.2001,6.3405,7.0201,6.3894,5.9813,6.3802,6.5559
ADORA3,14.119,12.493200000000002,13.0719,13.0978,12.5717,12.5096,13.777999999999999,13.6898,13.237,12.971699999999998,12.8018
ADPGK,9.5997,9.5408,9.6686,9.8,10.2781,9.1381,9.5087,10.111,10.0191,9.7773,9.1609
ADPRH,8.3887,7.2825,8.3801,6.8801,7.5313,7.8211,8.0588,8.7276,7.9127,7.7435,7.2536
ADPRHL1,20.6788,19.5823,19.4484,19.3627,19.5865,18.3707,19.3954,20.072200000000002,19.3863,24.3343,21.2449
ADPRHL2,9.4427,9.5014,9.2575,8.9657,8.6001,9.2476,9.6498,9.7663,9.3468,8.676,8.893
ADRA1A,33.881,32.4665,37.7918,32.6836,31.4418,30.8196,34.7208,35.6905,31.7248,32.7885,31.4232
ADRA1B,9.495,10.9841,10.9825,10.5058,9.1888,11.2149,10.2602,11.2465,8.3415,7.5608,7.965
ADRA1D,6.9622,6.2839,6.261,6.4939,6.2929,6.05,6.4903,6.9404,6.1698,6.3322,6.1142
ADRA2A,7.2387,8.2135,7.3013,9.1954,8.2325,10.2774,7.4072,6.6445,7.7474,10.4608,7.4182
ADRA2B,7.2603,7.1174,7.4028,7.2451,7.0042,7.1669,7.3331,7.7077,6.9844,7.0647,7.1962
ADRA2C,8.4444,6.5927,6.6892,8.4721,6.5478,7.8244,6.5004,7.2437,6.0926,7.7612,9.1583
ADRB1,7.0063,6.8794,6.2723,6.5383,7.2374,6.5877,6.393,6.3968,6.4534,6.9445,6.4209
ADRB2,9.8883,9.4238,9.734,9.8222,11.2705,9.3302,9.8296,8.9924,9.9334,10.7555,9.5356
ADRB3,7.317,6.5369,6.9471,7.1918,6.9432,7.0668,6.9196,7.7046,6.2553,7.3341,7.0514
ADRBK1,19.580099999999998,19.1812,19.1962,19.2243,19.123199999999997,18.6606,20.302500000000002,19.4452,19.6339,19.9807,18.7797
ADRBK2,11.6886,10.978,10.9237,11.5875,11.2544,11.3107,11.3927,11.4186,11.2102,11.5265,11.3029
ADRM1,22.4598,22.771099999999997,22.211199999999998,23.0586,22.668599999999998,22.782600000000002,20.235,23.0464,22.7213,22.3964,22.7775
ADSL,7.1045,8.443,7.824,7.5965,9.2091,8.0032,8.3562,7.0883,7.5733,7.6053,8.468
ADSS,19.930999999999997,18.2425,18.1282,19.198700000000002,19.9325,18.6787,18.949800000000003,17.8267,18.5839,19.090899999999998,19.133699999999997
ADSSL1,27.4919,25.000500000000002,26.722700000000003,24.0201,20.230800000000002,28.8361,20.311700000000002,31.71,23.0621,27.5429,23.7704
AEBP1,9.1606,11.5846,11.2509,10.3669,10.8421,11.1972,9.7968,10.3224,9.9758,11.4481,11.4852
AEBP2,10.128,8.5783,7.9165,8.6869,8.1711,8.3296,8.8294,7.9002,7.9918,8.3463,8.699
AEN,7.6008,7.2323,7.425,8.3982,7.4131,7.4164,8.1103,7.975,7.7114,7.1679,7.4115
AES,32.4269,28.1776,29.7322,29.8198,27.6809,30.253,30.6764,31.5435,31.977600000000002,30.3511,31.2317
AFAP1,26.6996,27.232400000000002,27.4533,25.2315,27.6839,27.7242,25.0163,29.1421,26.4025,28.418599999999998,30.8001
AFAP1L1,9.4535,10.0799,11.6861,10.8584,9.7709,11.1013,11.3981,11.8778,9.3976,9.3646,8.1369
AFAP1L2,15.004999999999999,19.1123,18.449599999999997,17.3709,16.9217,19.3641,18.639899999999997,19.3492,20.290300000000002,16.9753,16.0711
AFAR3,7.4495,7.9698,7.2841,9.2775,6.9937,7.7063,7.1505,9.0088,7.0467,7.2695,7.807
AFARP1,13.1058,12.5674,12.496,12.9261,12.9287,12.2047,12.8281,13.4186,12.9999,12.8092,13.036000000000001
AFF1,18.9985,18.6751,19.25,19.1892,18.033,18.455,19.4662,18.8708,17.389499999999998,18.816200000000002,17.0883
AFF2,6.608,8.9697,7.4951,9.1721,6.767,7.5646,6.4051,7.1552,6.7053,6.7604,8.5402
AFF3,16.3283,18.5729,16.7018,17.8552,18.5492,15.9069,15.8416,16.1911,17.7431,15.446000000000002,18.9315
AFF4,10.721,10.535,10.2556,10.7604,10.092,10.3692,10.833,10.7366,10.2313,10.4121,10.5966
AFG3L1,31.509900000000002,30.2372,31.861,31.7839,30.9824,30.2093,31.5626,33.6892,30.5887,30.6724,32.6609
AFG3L2,11.3331,11.1622,10.7994,10.9207,11.1525,10.5879,10.6264,11.1658,10.6766,10.9344,10.7583
AFM,6.3517,6.2235,6.0766,6.4456,6.1042,6.0834,6.3616,6.802,6.0454,6.2527,6.0057
AFMID,20.89,17.6256,16.7345,17.501,18.1054,16.801000000000002,18.3663,17.2821,16.2448,16.536900000000003,17.0177
AFP,6.6131,7.1937,6.7027,7.4631,6.4646,6.2998,6.7009,7.6381,6.2672,6.4775,6.4316
AFTPH,26.2104,25.5922,25.243299999999998,26.3181,27.2973,24.665,28.1059,25.622400000000003,25.1476,24.3769,24.7655
AGA,10.1913,11.3109,9.8242,10.0903,11.4194,9.9467,9.5578,8.5429,10.4999,9.2875,10.6431
AGAP1,20.7487,17.3996,17.610599999999998,18.4227,15.2516,18.5261,16.5157,17.480800000000002,17.9217,17.872700000000002,21.1089
AGAP11,6.922,7.1747,7.2129,7.8412,6.5886,6.7216,7.5485,8.7998,6.418,6.6998,6.7884
AGAP2,7.6877,6.7464,7.7057,7.5511,7.4175,8.571,8.5223,8.2709,8.7618,7.5883,6.815
AGAP3,22.1132,22.587899999999998,21.529899999999998,21.3718,22.4065,21.0945,21.377299999999998,22.6139,21.5034,21.6781,23.026
AGAP6,9.6719,9.8064,9.703,9.3599,8.7915,9.3757,9.4949,10.6338,9.814,9.6317,8.8875
AGAP7,7.5214,7.0347,7.1634,7.9381,7.0221,6.7389,6.8909,7.961,7.8921,7.4074,7.0528
AGAP8,11.8701,11.9772,11.6694,11.9045,11.6275,11.6566,11.6187,12.2524,11.7506,12.015,11.6583
AGBL1,6.4302,6.1006,6.3195,6.4618,6.236,6.1085,6.3497,6.499,6.1195,6.3163,6.2543
AGBL2,7.2786,6.9792,6.9765,6.4689,6.5086,6.7774,6.3616,9.1559,6.3484,6.3292,7.0596
AGBL4,7.1417,7.8006,6.688,6.401,6.5145,7.9364,6.2748,7.9455,6.5523,6.2259,6.9316
AGBL5,17.943,18.648699999999998,17.909799999999997,19.1286,15.5974,18.2102,16.150199999999998,17.3306,17.711199999999998,16.706,18.471
AGC1,6.5829,6.3535,6.2038,6.3934,6.2022,6.7125,6.3904,7.4011,5.9128,6.9418,6.2506
AGER,20.608,21.7378,22.7923,23.0377,20.9159,21.7827,20.1696,25.1801,21.9158,22.176,23.2688
AGFG1,20.950499999999998,20.1018,20.4015,20.7528,20.880200000000002,20.6062,21.8211,19.389400000000002,20.9164,21.3206,20.4639
AGFG2,14.408100000000001,14.779,15.975999999999999,15.396,14.6242,14.6391,13.1586,15.718800000000002,16.0369,15.0226,13.856100000000001
AGGF1,18.7043,19.6515,18.355800000000002,18.8754,18.3032,17.366300000000003,20.701900000000002,16.268900000000002,17.766599999999997,17.8366,18.4899
AGK,10.6962,10.663,11.1182,10.745,10.9007,10.6453,11.122,10.402,10.7864,10.7029,10.8122
AGL,49.727,49.469,50.2474,49.687000000000005,48.9798,48.4346,50.8494,49.3811,48.0838,50.2511,47.268699999999995
AGMAT,10.4388,9.9809,8.2455,9.1157,8.2873,7.1301,7.1272,7.6089,7.4373,7.8733,6.4598
AGPAT1,28.6796,28.0873,28.116,29.9998,28.031,28.5807,28.5685,28.6676,28.0385,28.8204,28.0157
AGPAT2,24.4402,21.8397,20.4443,23.5064,23.862299999999998,20.5679,22.5008,23.5989,22.8276,21.197499999999998,24.5754
AGPAT3,27.5865,26.372,25.839199999999998,27.8568,25.6858,25.264200000000002,27.281599999999997,28.264,26.558300000000003,25.1873,26.7894
AGPAT4,10.0669,8.7662,9.5134,9.243,9.4707,9.833,10.6679,10.9291,8.3081,10.8153,10.3426
AGPAT5,9.8986,8.3793,9.2403,7.553,8.4773,7.8219,9.4531,9.2775,8.0121,7.4946,9.5242
AGPAT6,11.1767,8.8993,9.7268,9.7647,8.743,8.871,9.5022,10.1296,9.4416,9.6819,9.9978
AGPAT9,11.3454,8.4899,9.3587,9.2253,9.6362,7.8025,8.6408,8.9157,8.9244,9.639,7.5776
AGPS,10.6326,10.5336,10.0997,10.2651,10.5032,10.3348,10.9155,10.1446,10.4449,10.5125,10.4888
AGR2,13.239899999999999,12.567499999999999,12.6395,14.142600000000002,15.9328,12.407399999999999,13.0199,13.3786,13.763100000000001,12.9504,13.447199999999999
AGR3,13.2177,12.442599999999999,12.456800000000001,13.857099999999999,12.6706,12.401299999999999,13.1187,13.6651,12.8077,12.791599999999999,12.5075
AGRN,21.866,21.5351,22.8836,22.7181,21.0173,23.5631,22.0212,23.9421,22.455,20.0338,24.052999999999997
AGRP,13.061900000000001,12.5714,12.3869,13.1157,12.408000000000001,12.124500000000001,12.788,12.7973,12.228200000000001,12.764,12.9276
AGT,10.627,10.485,10.3203,11.7688,7.2825,8.1294,9.5071,10.685,9.0891,10.2736,6.5331
AGTPBP1,19.5426,17.5102,17.9415,17.782600000000002,19.2283,18.5955,17.6679,17.7927,18.3463,18.1787,19.6025
AGTR1,14.230699999999999,13.0069,13.5618,15.168800000000001,12.8993,15.2073,14.6827,13.366399999999999,17.338,15.8903,14.7682
AGTR2,6.3719,6.1442,6.1848,6.4976,6.2826,6.2119,6.2595,6.5355,6.1081,6.3725,6.3304
AGTRAP,15.362300000000001,14.918299999999999,13.715,14.4679,14.151900000000001,14.5953,15.717600000000001,14.3626,15.6051,14.1644,14.7549
AGXT,8.3496,6.7422,6.3184,10.1948,6.1877,6.1527,6.4523,6.801,6.3366,6.362,6.927
AGXT2,7.2469,8.9145,6.2839,6.4036,6.4404,6.3168,8.6789,6.8563,5.9944,6.3253,6.2447
AGXT2L1,12.8379,12.2837,12.5521,12.9718,12.3507,12.0353,12.6258,12.9291,12.1739,12.5136,12.4132
AGXT2L2,19.944000000000003,19.840200000000003,18.9413,20.0287,18.692700000000002,19.9117,20.4857,21.8191,19.107300000000002,19.9856,19.837899999999998
AHCTF1,20.973300000000002,20.880699999999997,21.172600000000003,23.0407,21.7117,20.848100000000002,20.6785,20.3845,20.2215,20.8871,21.643
AHCY,10.6588,9.7247,9.6882,9.761,10.791,9.7606,9.8881,8.3813,9.6606,8.417,10.4247
AHCYL1,11.5247,11.3828,11.3593,11.015,11.3322,10.9931,11.8343,10.8849,10.6254,10.7823,10.5604
AHCYL2,8.8978,10.062,8.1165,9.1091,8.2545,8.3829,8.342,8.0426,7.6786,7.5762,8.1364
AHDC1,11.3757,11.4427,11.798,12.3883,11.4496,11.8447,11.174,12.0855,10.8817,11.6998,11.3165
AHI1,8.2243,7.9086,7.5308,7.357,8.1098,7.5568,7.2866,6.4643,8.2431,8.7334,6.8203
AHNAK,30.550800000000002,30.4348,30.2732,31.276899999999998,29.1126,30.3722,31.6154,30.8593,29.265,30.6337,31.2135
AHNAK2,7.4941,6.9746,7.7781,8.6443,8.4445,8.5407,7.8952,7.4834,8.9172,8.5196,10.0648
AHR,9.8454,10.9291,11.5079,11.1108,11.14,11.176,11.4704,10.6549,10.8745,11.1059,10.8856
AHRR,7.4413,6.5785,6.5636,8.0183,6.1954,7.277,6.8832,8.3925,6.4761,7.4799,7.3364
AHSA1,9.8903,9.6912,10.2773,9.8062,10.35,9.9828,10.0597,10.1753,10.2659,10.0536,10.7923
AHSA2,10.5119,9.7705,9.757,9.1746,10.4166,9.9205,10.2157,10.0674,9.9798,10.1425,10.6379
AHSG,6.8564,6.3244,6.2522,6.5354,6.2424,6.1879,6.5693,6.9102,6.1973,6.3314,6.3516
AHSP,7.6267,7.7345,7.0846,11.3391,7.4224,6.7574,8.2759,8.4499,6.8655,7.1969,7.0944
AICDA,6.9666,6.2644,6.3666,6.54,6.4798,6.4,7.0101,6.7709,6.2361,6.4213,6.4984
AIDA,10.3888,10.556,11.1078,10.5411,11.3557,10.9708,11.1119,10.0572,10.9277,10.4213,11.1175
AIF1,28.466500000000003,28.580399999999997,27.755399999999998,28.302799999999998,29.0627,27.5105,29.6112,27.359099999999998,30.3295,28.7068,27.348
AIF1L,24.334600000000002,18.9344,19.419,21.3172,22.3874,18.5641,17.5568,19.0286,19.2741,17.706400000000002,19.9679
AIFM1,37.8418,34.0924,33.5362,34.4133,34.1249,31.3902,32.439,29.9645,32.5176,30.9363,31.6037
AIFM2,6.5775,6.6426,6.7644,7.8249,6.766,6.5028,6.4727,6.7341,7.0261,6.5296,6.8999
AIFM3,6.5257,6.1631,6.3241,6.5651,6.3947,6.0444,6.5448,6.5129,6.1604,6.3314,6.4141
AIG1,11.2555,11.0995,10.321,10.6824,9.8504,10.2661,10.2475,9.9649,9.7277,9.331,8.9944
AIM1,8.2579,9.3431,9.8721,11.0246,10.28,9.7631,9.9026,9.1898,9.2055,8.6837,7.6637
AIM1L,26.5728,26.9533,25.5717,31.7406,26.2262,24.5076,25.4513,27.941000000000003,24.6837,25.9012,26.977
AIM2,16.1866,18.9893,17.5206,17.8687,19.8241,17.2601,18.6343,16.6782,20.2701,18.6577,16.801099999999998
AIMP2,10.3695,10.5047,11.0158,11.3275,11.6524,10.3666,11.0918,9.8693,10.9685,10.8349,11.394
