index,GSM1050643,GSM1050644,GSM1050645,GSM1050646,GSM1050647,GSM1050648,GSM1050649,GSM1050650,GSM1050651,GSM1050652,GSM1050653,GSM1050654,GSM1050655,GSM1050656,GSM1050657,GSM1050658,GSM1050659,GSM1050660,GSM1050661,GSM1050662,GSM1050663,GSM1050664,GSM1050665,GSM1050666,GSM1050667
TBXA2R,26.32312,24.342002,23.574275999999998,25.015726,23.493482999999998,25.288656,24.858403000000003,23.709648,24.248325,24.266916000000002,25.22551,24.049889,24.217878,24.049054,24.596095,24.877979999999997,25.865909000000002,24.771597999999997,24.345645,24.436438000000003,24.457089,25.224595,23.490595000000003,24.120648000000003,22.976135
TBXAS1,4.935059,4.875515,4.580764,4.906199,4.784436,5.670741,4.891041,4.785887,4.708161,5.269589,5.249033,4.750895,4.74917,5.762429,5.20403,4.749378,6.172611,4.84159,5.272763,5.149694,4.905174,5.327769,4.723587,4.959767,4.827771
TCAP,6.628507,6.499283,6.036668,6.630658,6.270153,6.709936,6.188133,6.371359,5.939256,7.304841,6.529873,6.91946,6.535621,6.396294,6.656686,6.840654,6.976694,6.997008,6.486682,6.745049,7.320891,6.648364,6.75328,6.288161,5.970395
TCEA1,7.19701,10.063266,9.202892,9.959153,9.409369,8.55098,8.66072,9.77463,8.722344,8.995167,8.718013,9.197235,9.505839,8.91456,9.306301,8.953576,8.874403,9.120917,8.698562,9.74004,8.98809,9.011773,9.771927,9.706149,9.669704
TCEA2,5.289783,4.903922,5.42014,5.580089,7.970872,4.994704,4.771767,5.690023,5.135119,5.90863,6.135308,6.686174,4.953818,5.932851,5.9116,5.847268,5.699588,5.132219,5.048266,5.481239,5.33613,5.28061,4.982673,5.144974,5.735329
TCEAL1,6.823083,7.228707,6.507847,6.958882,7.523008,6.59972,6.522286,7.242206,6.765862,7.328458,7.053909,7.522706,7.055254,6.923822,7.597572,7.103151,6.816613,6.819007,6.510868,7.397391,6.612498,7.021864,7.168107,8.476544,6.547435
TCEAL2,4.064352,3.838535,3.535729,3.822771,3.508499,3.629289,3.56517,3.452185,3.667636,3.671486,3.646868,3.48555,3.61633,3.681928,3.785484,3.682077,3.980098,3.768342,3.748816,3.635583,3.552421,3.693639,3.712644,3.641719,3.528155
TCEAL4,9.267661,7.823658,7.766784,8.614766,9.002633,7.444051,7.38761,8.9345,7.201095,7.992897,8.667529,7.658706,7.990031,7.910641,8.073405,7.885776,6.936872,7.512443,7.307837,7.871539,7.275554,6.987225,8.22291,10.025303,7.744635
TCEB1,8.843998,12.830082999999998,11.295971,12.291856,11.124163,9.778459999999999,11.271666000000002,12.853661,11.919713000000002,11.680406,10.391009,11.481947,12.18252,11.522048999999999,11.500716,10.266897,11.160599,12.082424999999999,11.381169,10.692099,11.717913000000001,11.200747,10.935874,10.894198,12.483349
TCEB1P3 /// TCEB1P3,5.358188,5.428308,5.283354,5.531006,5.101425,5.266806,5.517007,5.326313,5.40801,5.563366,5.437404,5.325098,5.445489,5.40327,5.645467,5.277082,5.585641,5.579073,5.635407,5.609692,5.514424,5.697648,5.159419,5.335983,5.194146
TCEB2,16.625858,16.962641,16.877912,17.99972,17.202955,16.726826000000003,17.237979,17.550932,17.721576,17.246879,17.828415,16.930961,18.307974,17.321671,17.142535,17.538420000000002,17.575508,17.330192,17.346546,17.022145,17.256487999999997,17.347839,17.162975,17.399408,16.822294
TCEB3,21.130877,22.142533,21.408271,21.230197,21.25577,20.808664,19.880411000000002,20.654780000000002,21.5859,20.60257,20.240791,20.20251,20.661464,21.580831,20.683174,21.512017,20.388794,20.157876,20.290861,21.317883,21.200941,20.372428,21.264407,21.175505,22.553486
TCEB3-AS1,6.502615,6.641674,5.755574,6.155963,5.845993,5.654922,6.599865,5.711824,5.957186,6.378073,6.00362,5.603211,5.679197,5.881275,6.014759,5.989698,6.292527,5.588129,6.236131,6.296707,5.982405,6.30722,6.064893,5.993761,5.942919
TCEB3B,3.55333,3.699321,3.542344,3.680831,3.476962,3.587784,3.573771,3.563427,3.683123,3.581588,3.725906,3.651904,3.638085,3.642045,3.491193,3.581486,3.700659,3.768189,3.53493,3.704917,3.62867,3.640432,3.53758,3.493456,3.565156
TCERG1,5.177544,5.981585,6.693453,5.684453,5.956142,5.143002,5.750057,6.404317,5.42725,5.093775,5.786732,6.089611,5.828955,5.944618,5.455388,5.697678,4.969092,6.052869,5.721548,6.254963,6.794783,5.737074,6.879377,5.786996,6.194621
TCF12,10.217355000000001,11.037026000000001,10.373484999999999,9.868019,10.814725,9.679643,10.687586,11.130476,10.798291,9.609482,10.456121,11.147206,9.848127,10.248075,10.132421,10.563899,9.427736,10.39302,10.331411,10.755631000000001,11.537375,10.756369,11.230751,10.725229,10.28028
TCF15,5.522909,5.612563,5.165915,5.809906,5.246326,5.620525,4.707987,5.529722,4.274202,5.144141,5.545391,4.676213,4.987999,5.237189,5.519876,4.976061,5.924614,5.24106,5.259626,5.430862,5.282153,5.398812,5.310345,5.27887,5.232186
TCF20,15.067568,13.820468,14.181713,13.607880999999999,13.337366,14.416322000000001,13.662374,13.754589,13.647893,14.075404,14.019278,14.088683,13.583577,13.477307,13.430409000000001,14.633453,13.807544,13.724055,13.777753,14.057223,13.777524,13.494958,13.523301,14.506941000000001,14.001694
TCF21,3.698442,3.773906,3.546802,4.079151,3.449705,3.677455,3.220772,3.688891,3.426024,3.763342,3.7567,3.530985,3.578381,3.647098,3.567481,3.609822,4.035044,3.678974,3.748659,3.739827,3.586162,3.697726,3.532271,3.532746,3.596406
TCF25,22.661604,22.678157,22.624563,20.589085,20.883166000000003,20.75273,21.384404,20.930008,19.974374,21.020157,22.443054000000004,21.09396,21.629447999999996,20.890430000000002,22.770539,21.374465999999998,20.720665999999998,22.106039,21.610653,21.245713000000002,20.988108999999998,19.440992,20.329116,20.765067000000002,21.160276
TCF3,80.23001800000002,78.35844999999999,78.07806700000002,75.502263,75.99463,77.07711400000001,75.934856,73.938262,75.14164199999999,76.957112,75.98303100000001,75.846781,78.64685400000002,76.761925,77.772938,78.700495,78.01990700000002,78.70082899999998,78.82908299999998,78.729596,79.230037,75.564175,77.01606799999999,78.522716,75.37195
TCF4,39.010267999999996,35.529001,33.093309,34.823068,39.384508,40.975404000000005,35.943494,39.03829,38.735395999999994,34.66651,34.478784000000005,32.751321999999995,34.277873,39.417217,33.094522,34.653726,36.493497,33.017577,34.344632,35.790620999999994,34.004553,34.408952,37.330114,39.922197,33.586104999999996
TCF7,13.815216,13.052492,12.790399999999998,12.638836000000001,12.072811,13.535284,13.462443,12.806026,13.07148,12.324565,13.244654,12.564163,12.911037,12.839716,12.588186,13.928417,13.566783000000001,13.111839,12.866448,13.151433,13.041443999999998,13.443695,12.625902,13.377410999999999,12.387508
TCF7L1,6.489506,6.631957,6.375331,5.920863,5.736069,6.483055,5.944667,6.290882,6.428605,6.649967,5.304579,5.827671,6.947071,6.159669,6.056273,6.373557,5.53851,6.403162,6.581957,6.139512,5.873629,5.8898,5.840465,6.569006,6.4269
TCF7L2,33.102602000000005,38.122690000000006,37.111681000000004,32.396136999999996,33.263885,33.885362,36.037551,33.724642,36.270486,31.468888999999997,31.804616,32.170958,34.223896999999994,33.207694,33.206321,32.658806999999996,31.206592999999998,36.03215,33.308144,34.443205,35.160105,32.268111,42.965965999999995,35.985989000000004,38.717816
TCFL5,4.872268,5.331174,6.670705,5.821987,7.712471,4.946591,5.17484,6.83318,5.666713,5.543133,6.037224,5.506632,6.504467,6.385552,5.200948,7.124416,4.633792,5.882537,5.073258,6.536315,4.908923,4.899884,4.882489,6.12773,6.840999
TCHH,4.448557,4.079477,3.973787,4.040907,3.811761,4.259652,4.130527,3.949651,4.195425,3.993543,4.073419,3.993418,4.07669,4.048595,3.950106,4.05915,4.116385,4.087373,3.990655,4.101192,4.225883,3.78123,3.967285,4.182844,3.971812
