index,MGHCC1573,MGHCC1006,MGHCC0007,MGHCC0001-B,MGHCC1002,MGHCC1101,MGHCC0001-A,MGHCC1009,MGHCC1099,MGHCC1108,MGHCC1112,MGHCC0002
BPIFB6,0.04224,0.0,2.775407,0.087181,0.0,0.0,0.094617,0.0,0.0,0.0,0.0,2.880184
BPIFB9P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPIFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427645,0.0,0.0,0.0,0.0
BPNT1,23.513976,14.765049,29.968082,14.797292,7.480221,12.635028,11.258124,18.459771,8.979337000000001,40.582084,5.221852,1.944841
BPNT2,12.317384,14.493637,27.821581,13.329116,10.76274,8.781946999999999,14.05615,19.806824,6.650788,19.806696,11.516858,15.106923
BPNT2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPTF,127.756977,113.341891,53.918342,46.544536,80.32389500000001,131.837399,72.357355,82.217501,222.273861,125.149199,54.593715,702.267141
BPTFP1,31.641612,51.071761,8.629181,9.357962,27.48995,10.807238,27.095202,18.709613,18.422717,51.312918,9.693506,26.971675
BPY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPY2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPY2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPY2DP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRAF,19.896524,28.144693,15.357374,21.507354,10.457653,25.628798,24.736637,11.952893,22.213965,38.439462,12.369388,55.719494
BRAFP1,0.075354,0.604313,0.02497,0.183043,0.175427,2.256882,0.294452,0.602233,0.951572,0.129301,0.070031,1.531494
BRAP,7.85918,9.913666,9.22669,10.756082,3.302092,10.318455,8.495336,6.031983,5.542440999999999,7.450291999999999,5.091068,1.935471
BRAT1,2.111224,2.1378,4.848801,3.596642,5.044432,4.889283000000001,2.29612,3.052687,3.401003,3.982381,0.683459,10.618108
BRCA1,10.483823,2.637941,13.154635,6.811493,8.932345,48.504349000000005,6.746149,12.585021,2.066704,12.285869,1.849274,8.153367
BRCA1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA2,3.905167,2.830676,5.878081,4.538675,2.368286,7.598115999999999,2.661278,3.405823,1.638588,7.71429,1.280856,8.944811999999999
BRCC3,12.954091,13.705109,8.560034,11.012368,7.728768,14.602725,12.138149,8.59816,5.07177,20.311542,4.953541,12.004403
BRCC3P1,2.324156,4.304573,5.502314,2.483448,8.645297,3.907379,0.721809,1.232986,20.637771,2.867946,3.633281,0.0
BRD1,13.988934,19.000405,95.10676,17.044723,8.833302999999999,27.754831000000003,21.275844,20.85625,21.339036,24.141201,4.171452,18.271594
BRD2,375.900345,295.564789,224.719737,296.610798,150.845144,397.910617,204.27026,179.061789,262.146892,318.789764,125.154526,142.909872
BRD3,16.875234,14.250286,17.863703,10.646252,12.662715,18.599706,11.52918,10.349717,9.349415,18.31015,8.405521,17.009028999999998
BRD3OS,0.0,0.0,0.0,0.150486,0.004865,0.0,0.02763,0.0,0.0,0.013124,0.0,0.0
BRD4,57.812304000000005,47.187573,48.628953,37.333821,22.67833,59.51809,35.216342000000004,26.682871,47.129273,51.97178,15.05188,37.588199
BRD7,45.827913,33.144166,25.937743,47.880887,18.860346,78.415489,36.587646,56.840511,34.91244,31.179335,28.99071,23.85522
BRD7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104436,0.0,0.0,0.0
BRD7P2,2.575173,1.845592,1.14817,2.311008,0.5053,5.131994,2.599647,2.76563,1.420139,2.731578,4.700346,0.149291
BRD7P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD7P4,0.153494,0.092793,0.0,0.0767,0.0,0.032001,0.07319,0.170434,0.019186,0.0,0.131205,0.0
BRD7P5,0.089546,0.0,0.0,0.093887,0.0,0.236075,0.119274,0.05213,0.031496,0.118183,0.0,0.132797
BRD7P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD8,59.85175,65.397215,46.118935,42.977283,70.372215,108.040768,41.490715,35.136121,62.012111,100.254459,19.595465,67.719228
BRD9,55.351451,23.956933,31.059267,18.64591,14.431405000000002,38.862645,13.941268,29.422332,19.033665,31.943732,5.073858,52.176424
BRD9P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRD9P2,1.451085,1.239205,0.422572,0.71103,0.0,0.0,1.565702,0.0,0.0,0.0,0.0,8.142784
BRDT,0.0,0.251388,0.0,0.121776,0.0,0.0,0.125599,0.0,0.116848,0.221699,0.0,0.0
BRDTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRF1,11.028048,15.121865,10.88108,10.454709,11.514469,16.899926999999998,7.590655,10.818586,12.981475,8.225035,7.090148,26.973937
BRF2,2.095815,5.089551999999999,9.776324,4.522367,2.512077,1.908472,2.27496,3.345895,2.439164,1.463354,5.329316,2.081823
BRI3,54.164246,39.87877,61.52939500000001,72.051687,16.408708,39.279686,69.22664800000001,36.07063,53.623529,46.408884,10.741773,101.419887
BRI3BP,0.445671,0.595262,1.512065,1.525592,0.458424,0.806968,0.623499,0.71859,0.239333,0.426704,0.082149,0.289781
BRI3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRI3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRI3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRICD5,0.734366,1.603509,1.279748,0.895339,0.806605,1.544613,1.250237,1.286833,0.4153179999999999,0.8340350000000001,2.166055,0.0
BRINP1,0.0,0.399107,0.0,0.0,0.009576,0.0,0.135257,0.056416,0.0,0.0,0.351032,0.293227
BRINP2,0.0,0.071246,0.0,0.088653,0.103638,3.336591,0.0,0.0,0.033714,0.0,0.0,0.0
BRINP3,0.007791,115.374174,0.139124,0.0,0.762428,0.0,0.0,4.659748,0.0,18.779739,0.0,0.499785
BRINP3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIP1,2.520962,1.2111,1.101599,2.1224,3.119566,8.61759,1.976537,3.148181,1.714638,5.39109,3.718142,13.2428
BRIX1,42.947159,22.556697,36.036955,31.639828,15.932277,34.185322,18.075073,34.295712,15.586486,35.367672,6.110743,4.667148
BRIX1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK1,44.106095,24.633934,30.104125,69.660698,26.138394,38.08789,39.750128,27.343445,31.363344,51.063863,8.010072,27.275247
BRK1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRME1,0.27437,0.692503,0.530789,1.234653,0.254427,0.628993,1.00407,0.335398,0.616411,1.707864,0.0,0.83503
BRMS1,12.090592,13.813863,29.163204,12.611599,8.160776,12.524634,8.193048000000001,26.912912,4.511501,11.457284,7.664867,0.922744
BRMS1L,9.317791,8.229264,3.339641,5.071021,3.151219,13.223275,4.7570630000000005,14.054772,6.040536,4.919420000000001,0.586737,6.305335
BROX,101.405833,57.286145000000005,104.937041,40.825766,31.667066,79.68272,30.93736,54.270143,27.79765,104.418133,6.238744,44.963279
BRPF1,10.583649,5.889844,5.609054,8.911985,5.383714,10.517169,7.619734999999999,10.085752,9.262508,17.400745999999998,4.025314,7.807872
BRPF3,35.769712,48.248608,29.800181,29.581049,16.134899,48.887026,28.114425,24.501609,38.786244,50.643099,26.719521,44.940926000000005
BRPF3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010718,0.019639,0.0,0.0,0.0
BRSK1,5.367473,6.788496,1.941647,8.897956,6.15875,69.39545199999999,2.757846,8.635979,10.381494,1.802916,2.3486830000000003,22.554
BRSK2,0.077072,0.659963,0.0,0.214916,1.634941,2.317216,0.152947,0.017166,0.128174,0.019256,4.089396,6.371144999999999
BRWD1,77.584374,58.315658,67.45143,46.480439,32.234922,71.108811,43.176824,54.837674,31.631133,84.64394300000001,19.038875,55.106794
BRWD1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD1-AS2,0.146961,0.296628,0.97008,0.365927,0.469666,0.100351,0.49124,0.13574,0.209654,0.598499,0.0,0.0
BRWD1-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRWD3,15.131483,27.21288,13.290425,11.410754,9.225333,31.518535,14.729105,10.299439,19.062732,23.353221,10.252897,11.866582
BSCL2,13.864011,17.396739,69.31810899999999,11.516699,11.112515,25.277468,16.446972,13.702956,22.029462,15.921829,13.470851,45.78342
BSDC1,24.515326,20.123649,57.464761,19.366773,16.117123,26.919981,20.32049,14.414519,34.152521,52.366652,16.419565,29.315687
BSG,15.274487,36.170078,45.34974,45.086937,19.16429,13.932801,20.221723,32.622714,9.886275,30.761053,14.427443,15.252618
BSG-AS1,0.795249,0.0,0.624118,0.28955,0.850551,0.521951,0.0,0.497144,0.184444,0.139837,0.0,0.141703
BSN,0.19518,0.665542,1.111993,0.352912,0.43317,2.480922,0.409682,0.624355,1.915875,0.841211,0.899018,4.343370999999999
BSN-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSN-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSNDP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BSPRY,3.327194,5.9938,12.186196,6.487199,1.968439,3.790739,2.88434,4.528679,0.55351,5.6008,0.572485,2.496828
BST1,7.325919,6.897735,2.51498,5.190334,3.812955000000001,7.0704270000000005,8.025215999999999,4.596567,4.968525,8.85687,1.844515,0.41557
BST2,96.120004,32.455702,46.823363,81.99216700000001,102.174079,13.768336,63.13381,3.295218,72.694573,22.394329,3.240583,20.010249
BSX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTAF1,11.685375,21.08763,33.827383,25.345086,21.259405,23.089182,16.129027,18.44406,27.724157,21.143021,3.339523,20.589238
BTBD1,30.002821,15.124799,16.68849,18.417208,16.80022,12.42823,25.071734,23.371082,14.581677,35.038262,14.208993,15.78092
BTBD10,9.669152,13.595523,15.980116,10.520692,3.603137,12.347714,9.795978,14.562447,11.216981,24.310805,4.137371,8.417092
BTBD10P1,0.124852,0.106515,0.0,0.043966,0.0,0.880361,0.168019,0.049013,0.175148,0.164197,0.300151,0.344112
BTBD10P2,0.164029,0.0,0.385124,0.0,0.110007,0.168423,0.162702,0.234551,0.19942,0.870247,0.0,0.0
BTBD16,0.050351,0.694078,0.075429,0.030786,0.0,0.180682,0.011732,0.119651,0.0,0.0,0.0,0.0
BTBD17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD18,0.0,0.0,0.01135,0.0,0.0,0.0,0.0,0.0,0.0,0.023578,0.0,0.0
BTBD19,7.996525,4.860733,4.336308,7.532641,1.3130769999999998,11.011691,10.266274,6.938714999999999,8.2987,2.78379,0.0,1.875844
BTBD2,13.423962,19.861003,15.246579,13.497323,12.656384,9.134522,16.844127999999998,11.242374,22.014672,29.915741,5.172564,38.36109
BTBD3,35.428703,61.844063,27.238627,21.327582,35.443569000000004,43.680836,29.067762,27.402449,48.445183,44.987899,3.515027,7.570573
BTBD3-AS1,0.0,0.0,0.0,0.031124,0.0,0.0,0.0,0.0,0.031328,0.0,0.0,0.0
BTBD6,11.837511,8.948672,9.029436,9.073206,22.087725,12.592427,7.783006,4.84219,6.36132,7.141725,0.0,27.083689
BTBD6P1,0.0,0.0,0.0,0.0,0.0,0.0,0.036286,0.0,0.047112,1.05981,0.0,1.207466
BTBD7,30.070887000000003,36.902146,22.770982,25.296079,11.136086,37.990236,26.252308,14.508658,21.228106,20.260938,5.977696,38.167993
BTBD7P1,0.032886,0.0,0.247653,0.0,0.092785,0.0,0.015445,0.022473,0.349137,0.202026,0.0,0.0
BTBD7P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTBD8,2.381552,8.982967,3.641699,3.958641,7.02839,7.370335,5.247617,4.95119,13.310515,20.377556,2.153934,14.958859
BTBD9,21.400961,27.365969,5.959761,11.98084,14.830889,28.732923,15.551502,12.580483,25.521094,23.882447,4.575569,13.335742
BTBD9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTC,1.07646,0.249874,0.035748,0.077778,0.129274,0.0,0.251886,0.107872,0.106182,0.074204,0.0,0.0
BTD,13.635738,7.347674,8.039677000000001,9.589488,8.781313,11.398601,12.777838,9.403014,17.037538,14.492283,7.633098,6.878096
BTF3,325.134063,333.348054,409.408901,521.7465490000001,106.571095,292.535504,283.784876,258.120489,405.901877,306.447874,93.799597,219.171458
BTF3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3L4,25.580394,16.092266,31.425678,33.809352000000004,11.383833,22.098493,15.196744,13.199606,22.844899,32.557427000000004,3.76839,11.580195
BTF3L4P1,0.0,0.0,0.0,0.364942,0.0,0.0,0.0,0.0,0.246272,0.0,0.0,0.0
BTF3L4P2,80.031818,56.085851,134.467528,99.325332,50.239176,132.131699,81.518907,43.454293,73.051562,104.85444,23.765614,86.924461
BTF3L4P3,0.0,0.0,0.0,0.0,0.712547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3L4P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3P1,0.0,0.0,0.0,0.0,0.0,0.387988,0.0,0.0,0.0,0.0,0.0,0.0
BTF3P10,0.0,0.276981,0.61157,0.333429,0.0,0.0,0.130197,0.094373,0.151482,0.188462,0.0,0.0
BTF3P11,0.0,0.294615,0.0,0.707624,0.0,1.092816,0.0,0.0,0.079859,0.0,0.0,0.0
BTF3P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081173
BTF3P13,0.0639,0.0,0.0,0.0,0.0,0.0,0.133306,0.0,0.0,0.0,0.0,0.0
BTF3P14,0.0,0.0,0.0,0.0,0.027975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3P3,0.24816,0.942232,0.551942,0.448373,0.219805,2.210754,0.358403,0.885594,1.18332,0.97995,6.515504,4.724208
BTF3P4,0.188868,0.138491,0.0,0.0,0.026061,0.0,0.196604,0.093563,0.075741,0.0,0.0,0.0
BTF3P5,0.274559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082347,0.0,0.0,0.0
BTF3P6,0.18666,0.136669,0.301883,0.164609,0.051379,1.917239,0.517316,0.277083,0.074882,0.372674,0.538079,0.0
BTF3P7,0.064286,0.141795,0.0,0.170544,0.133679,0.0,0.469777,0.095746,0.077291,0.769177,0.0,0.0
BTF3P8,0.173017,0.125489,0.092646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069752
BTF3P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG1,12.765944,34.568904,93.219018,13.605487,8.333478,26.576514,18.64564,16.365236,40.170682,78.094602,13.751856,13.713944
BTG1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656967
BTG2,16.348736,30.908821,18.1086,3.587801,13.049096,14.900171,8.397580000000001,6.132465,13.68715,30.809222,11.076818,20.38456
BTG2-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG3,5.175447,4.378982,5.788992,6.611314,2.165448,19.763178,5.576055,4.570099,6.388462,8.468216,1.817519,10.597368
BTG3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
