index,GSM496016,GSM496019,GSM496020,GSM496021,GSM496023,GSM496032,GSM496036,GSM496037,GSM496040,GSM496041,GSM496042,GSM496043
AC005838.2,0.9443858,-0.2581206,-0.80775654,1.0621699,-0.03932873,-0.81845355,-1.1137446,1.0834339,0.7456486,1.150246,-0.25234628,0.037840337
AC006026.13,-0.98142874,0.68680763,0.53985184,-0.9221471,-0.6040992,-3.3205175,-0.5951025,0.8982982,0.03160881,-0.23194847,0.15306082,0.9686585
AC006129.2,-0.38206542,-0.045455012,0.83010125,1.7098961,-0.86769116,-0.59521544,1.1326082,2.3252916,1.1796901,-0.8238835,-0.45703202,1.0557326
AC006538.1,0.003871685,-0.82322764,-0.26356298,-2.2478013,-1.3567522,0.07798895,-0.10337007,-0.35291213,0.25228655,-2.4806058,0.5116107,-3.2751384
AC007228.11 /// BX647249,0.39501902,-0.062465604,0.055133123,-0.032440566,0.23497137,0.065722406,-0.5470315,0.3533768,0.08698627,-0.4058029,0.031421103,0.058787506
AC007255.8 /// BC038570,0.40865982,0.004204957,-0.476739,-0.28020728,-0.28214735,-0.5912333,-0.20445572,0.2622838,-0.31321836,0.04864104,0.40838924,0.2527485
AC007292.3,0.80983853,-0.51941615,-0.6450159,0.3341532,0.14237872,0.2712692,0.3823233,0.40856117,-0.29229704,-0.4786446,-0.031441722,-0.30240983
AC007349.5,0.6242034,-1.8247622,-1.2480613,-0.1217781,1.1801357,1.0769485,-0.014941964,0.65242606,0.1492815,-2.0528946,0.06336084,-0.25166914
AC007362.3,0.39562226,-4.5888451,-1.48496779,-0.320217025,-1.5152229400000001,1.2810046300000002,0.03392203999999999,0.77574228,-3.8036306400000006,-1.84023054,0.25045325200000007,-0.52319634
AC007364.1 /// FLJ32955,-1.0044502,0.099354155,-0.3402486,-0.24373242,1.3037957,-0.8239567,-1.3509244,0.6504627,0.64761823,-0.25126398,0.8241087,-0.19239488
AC007365.3,0.13089669,-0.64349926,-0.116029866,-0.97339,-0.96924436,-0.10582066,0.047334366,0.6474522,-0.16799484,-0.54579777,-0.009944789,-0.003756597
AC007389.3,-1.1937637,0.11742291,0.18675439,0.05154573,-0.04663693,-0.51757216,-0.35617465,0.4577326,0.24186268,-1.2218161,0.3300783,0.18353213
AC007401.2,0.042945325,0.62720174,-1.1862587,1.0526956,-0.15756892,-1.5761986,0.7607753,-0.60170454,0.17866613,-0.027316872,0.73545533,0.79198074
AC007557.2 /// BC031974,0.49104607,-0.80073303,-0.30341727,-0.65231436,0.20769006,-0.7225868,0.6221215,0.6730646,-0.28642306,-0.465747,0.54881436,-0.49253863
AC007680.2,1.6717117,-1.1667955,0.92541146,-1.8643204,0.003704354,-0.38757595,-0.2500029,1.7668303,0.27790412,0.14797726,1.387311,-0.23339795
AC007787.2,-0.012381475,-0.20084941,-0.17671385,-1.0739263,0.09917497,-0.50720847,0.37077618,0.025807766,0.4025969,-0.055468313,0.42236158,-0.1789209
AC007967.3 /// RBMY2TP /// RBMY2TP,1.3196558,-0.44479513,-0.50408304,1.163886,0.040389962,-1.1621447,0.6865226,0.48764813,0.0781281,0.28082266,-0.28349406,0.54723436
AC008088.4,0.6050384,0.15094188,0.5411457,0.7250916,0.06362296,0.16822283,0.31879753,-1.1101934,-0.4123411,0.090535976,-2.3419042,-0.16769509
AC008746.12,-0.57894385,0.004620471,-1.351809,-2.0122514,-0.24895471,-1.353091,0.83219826,0.6986746,-0.72105277,0.668697,-1.1333013,-0.41728216
AC008753.4,-0.7100872,-1.3790284,0.16863905,-1.5309671,0.24103868,-0.18329981,-1.1614785,0.6946789,-0.75741535,-2.4887087,0.55329776,-1.4243878
AC009120.6,-0.22083704,0.091087684,-0.5126666,-0.041119155,0.18269087,-0.2315356,-0.13367528,0.39899436,0.10475259,-0.08656643,-0.9282724,-0.2971988
AC009133.15,0.5944285,0.2757114,-1.45925,-0.21489727,-0.08106785,0.04020012,-0.48535436,0.6200363,0.087618135,0.14822963,1.0446751,0.31224376
AC009237.8 /// AK055967,-3.1925716,0.46118617,0.27923062,-0.040052976,-0.48119047,-0.42001954,0.39668065,0.19540939,-0.14938459,-3.7611413,-0.973048,-0.42394188
AC009502.4,0.20392655,-1.0897322,-0.1285312,0.001917311,0.1305695,0.12362626,-0.62662596,0.93455696,-0.001920935,-0.72705996,0.9051351,0.4681983
AC009947.3 /// RBMY2AP /// RBMY2AP /// RBMY2BP /// RBMY2BP /// RBMY2DP /// RBMY2DP,-2.074031,-1.0798092,-0.8933059,0.5051007,0.066941515,0.024224946,0.07566174,0.6298872,-0.5791669,0.12998797,0.07763593,-0.106205165
AC010095.5 /// RP13-1039J1.3,-0.20879368,-0.13964216,-0.912868,-0.30969074,0.33139184,-0.908873,-0.31062758,1.7272865,-0.7002621,-0.8003529,-0.95851177,0.12574306
AC010145.3 /// MYCNUN,0.14892854,-0.3202059,0.14390677,-0.05290858,0.13675904,0.33999282,-1.0059308,0.3215178,-0.14651616,-1.6975943,0.26992425,0.55076635
AC010145.4,0.25600117,1.4669335,-0.030956725,-0.026401525,0.92448175,-0.15002179,-0.49890566,0.03287481,0.13773404,-0.303266,-0.13960981,1.768325
AC010524.4,1.07157213,-0.200701031,0.123809065,0.3712824,-0.9256385300000001,0.04191108,-1.21589614,-0.15120883999999996,-0.21637755400000003,-0.051338700000000015,0.72136566,0.72604716
AC010980.2 /// LOC440934 /// LOC440934,0.32430196,0.18695979,-0.32817188,-0.28088203,-0.3545454,-0.01729887,-0.24651742,-0.9416722,-0.21462087,-0.1065009,0.169962,0.046791993
AC011997.1 /// BC021693,-0.3956711,0.6588655,1.3308765,-1.7391572,-0.7311155,0.31335324,-1.0355235,0.4745235,0.6086457,0.5624109,-0.48560542,-2.4306226
AC012065.7,0.5845983,0.42288762,-0.067706615,-0.902346,-0.54719955,-0.981795,0.60298115,0.5618472,-0.021355059,0.13498059,-0.37187445,-0.5125794
AC012360.6,-0.05229209,0.004258374,-0.004276645,-1.9624038,0.33263913,-0.16981971,0.26772207,0.5925639,-0.09177523,0.47297728,0.45831794,0.07164525
AC012499.1,-2.8414416,-0.45677602,-0.3414207,0.06497456,-0.0503829,-0.42936572,0.40935123,-0.087144725,-0.2140802,-0.2851493,0.05797079,0.1191539
AC012531.25,1.1447468,-0.6914488,1.1584808,0.55266666,0.21384986,-0.12927516,0.11130274,-0.049499247,-0.11124677,0.050222557,0.16747579,0.25470012
AC013463.2,-0.7940276,0.06261358,-0.40499088,-0.2981138,0.25709194,-0.78198016,-0.33328763,0.9969151,-0.005117914,0.005091795,0.024941677,-1.1184294
AC013733.4,0.3651719400000001,-2.61141314,0.27578140000000007,-3.1408541000000003,-1.974869,-0.7108577999999999,0.38661009999999996,-0.60929653,-3.1765635,-2.4186917,-0.033023420000000026,-0.79380242
AC016831.7,-0.4247555,0.32085177,0.6773459,0.09269317,-0.14451282,-0.3375551,0.10478437,-0.24711935,0.33123273,-0.11236912,0.5481197,-0.6502569
AC016999.2,0.34948254,-1.0319507,0.16633014,-0.32588685,0.42018774,-1.4060088,0.13512567,0.66012925,-0.35512185,-0.8881768,0.36425135,0.03574048
AC017002.2,0.24308994,-0.18824732,-0.999823,-0.5030501,-0.56833345,-1.0545355,-0.058509547,0.5796462,0.5602111,0.2493318,0.3073269,-0.003771554
AC017104.6,0.96525127,0.56683993,-0.6250453,1.2269489,0.8174048,0.15424812,0.0790541,-1.4767812,-1.774132,0.9898926,-0.89278615,-0.033975884
AC018462.2 /// BC071802,0.021374935,0.1578192,-0.46857995,-0.13486648,0.3207396,0.10331882,0.74300075,0.4906848,0.4677235,-0.4038791,-0.31920126,-0.62320703
AC018755.16,-0.3935635,-0.033098165,0.118519105,-0.48145428,0.2516639,0.43988466,-0.042782757,0.40680444,-0.012282149,0.026849171,-0.40554932,0.33214015
AC018755.17,0.94508123,-1.8950341,-0.86634797,-0.7657081,0.20622864,-1.4554167,-2.390069,-1.6655426,-1.4149154,0.8411244,0.6963885,-1.9887898
AC018766.6,0.7194411,-0.5037233,0.6325933,-0.41770494,0.12743695,1.0041941,1.3202354,1.5022148,0.3230457,-1.4548559,-0.21750374,1.1967283
AC018816.3,-0.593247,0.17964824,0.46058705,0.17140876,0.22582103,0.3374575,0.73839825,-1.0360337,0.037573658,0.44335687,-1.2231622,-1.2790308
AC024560.2,-0.004315196,0.20452562,1.2468281,1.21453,0.8538421,-0.1746378,-1.0179117,0.49465886,-0.6537365,-0.98479086,0.21297497,0.15495785
AC025442.3,-3.4920896,-0.528723224,-2.59162424,-1.1473821,-0.05934434999999999,-0.78905073,0.53316484,0.98802403,-1.5155207,-1.01525889,-0.0740516,-0.46375429
AC064852.4,0.38844016,-3.6441119,-0.042929396,-0.28119385,0.20731613,0.42387855,-1.4394653,-0.13810503,-0.2817058,-1.7744536,0.50973445,-2.2337904
AC067956.1,1.3822951,-1.7008779,-1.7060987,-0.36767802,0.72204185,1.1472731,0.76159793,-1.483221,-0.6792086,-2.0766463,1.5644222,-2.1429403
AC068039.4,0.7271449,-0.4383762,-1.4567245,-0.10559177,0.18066978,-1.0921149,0.32176417,0.80858386,1.0238311,0.47620532,-0.13663264,-0.6284088
AC068138.1,0.30792725,-0.0108758,-0.096916474,0.01075873,0.53642815,0.13873838,-0.076572,0.32436538,0.13706832,0.047778714,-0.051786076,-0.4227498
AC068831.3,0.89275485,-0.14427537,-0.75589126,-0.460423,-0.038142037,0.7074196,-0.62462586,0.25113156,-0.5719935,-0.9196091,1.0278894,-0.18614627
AC069277.2 /// AF279782,1.0930879,0.28281295,0.83882356,-0.5836085,1.5186586,-2.274233,-1.8064184,0.9243462,-1.947942,-1.7612597,-2.3641043,-0.24409132
AC073283.7,0.013658988,0.15621938,-0.39100996,0.39123347,0.84301674,0.35357213,1.0537091,-0.089640446,0.5098212,-0.8810591,-0.1454,-0.84789246
AC073321.4,-3.710681,-0.5281056,0.18036455,-0.9578638,0.39009097,0.5254162,-0.24400969,0.041874144,0.2298489,-0.13876493,-0.554129,-0.5766226
AC074212.6,-0.83108822,0.94217569,-0.5835573999999999,-1.20873,-0.39693465,1.51359214,-1.824832,2.13646938,-1.1834816049999999,0.31014339999999996,-0.21902264999999999,0.31211748
AC078842.4 /// AK094915,0.7564322,0.018469147,0.035891954,-0.25655928,-1.2326754,-1.9000684,-0.02531815,-1.210033,0.04189118,-2.0306752,-0.78734964,-0.7847829
AC078883.3 /// AC078883.4,-0.7033636,-0.91964996,-0.35869744,-0.004824456,-1.3703356,-0.98825747,0.02300013,0.033381432,-0.47233254,0.1170601,-0.00796117,-0.026248906
AC079305.10,0.3625092,-2.079877,0.83219886,-1.7504313,0.15684435,-0.21476059,0.417342,-0.8537102,-0.4397323,-0.9430311,0.078798085,0.11026031
AC079741.2,-0.21681926,0.01968573,-2.6901479,-1.570527,-2.2725666,-0.027550833,0.042925,0.33166105,0.38465896,0.025917891,-0.93342966,0.123196356
AC079767.4,-0.15357165,0.4606726,-0.47653872,-0.0626698,1.3375902,-0.000804,-0.36527506,1.5027008,-0.09820734,0.116238795,0.25104114,-0.36123702
AC079807.4,0.027118258,-0.2908461,0.040019747,0.11160783,0.41000587,0.44965255,-0.21606119,0.5155466,-0.3331399,0.8106098,0.7652464,-1.5144668
AC083843.1,1.29006346,1.2405078299999999,-0.38623436,0.14999247100000002,0.538111166,0.35276113,1.05237283,0.15258775999999996,1.02204675,-0.36246342,0.57874574,-0.6590205800000001
AC083949.1,-0.38532734,0.027791992,-0.012281365,-0.43541494,0.45354843,0.47172898,-0.051251773,-0.94668955,-0.16858292,0.25164473,0.12701488,0.15914291
AC084219.3,0.17065574,0.69500786,0.59343165,0.03929323,-1.6435758,-2.1320198,1.0612178,-0.002144608,1.3179775,-1.7842084,1.5368642,-0.54334533
AC087501.1,-2.1073785,-0.087594,-1.064981,-0.1505659,-0.6842703,0.029496275,-2.350291,1.2345299,-1.9203644,-1.5599442,-0.08145265,-0.009927512
AC090627.1,-0.42345065,0.050876148,-0.912868,0.65337616,-0.027386216,-1.2142546,0.67215294,1.3884586,-1.9113523,0.7367643,1.0671854,-1.7374754
AC091133.1,0.05337935,-0.34079826,-2.171353,-0.0638286,-0.13263786,-0.47405943,0.33330047,-0.17642519,-1.6281614,0.25411817,-0.056156304,-0.049305618
AC091633.3,-0.35539716,-2.1361961,0.022291217,-1.481328,-3.4826508,1.0847527,-0.11280185,0.04825535,0.5970848,-2.4821115,0.31724063,0.8527918
AC092155.4 /// BC038779,1.297864,-1.976465,-0.70661694,-1.5521208,0.002962251,1.4221208,0.05069282,-0.4595251,1.6571107,0.4955788,0.9073344,-0.80908954
AC092192.1,0.7923499,-0.61581737,-0.9145852,-0.62988234,1.6474086,1.4826221,-2.0407152,1.7099463,-0.41292137,-3.3223417,-0.18996872,0.28222513
AC092620.2,0.11356229,-0.4834533,-0.43650603,-0.67255527,0.79179734,0.8619453,-0.06119817,0.29256865,0.11270786,0.006389546,0.11139723,-0.053960875
AC092660.1,0.049135424,-0.3902263,0.045642816,-1.6210033,0.35457107,-0.6151019,0.116478086,-1.5153569,-0.27862972,-0.39752606,-2.6779463,-0.097016886
AC092667.2,0.18580815,0.35829794,-0.48841327,1.1545107,0.9981819,-1.3348168,1.0093149,-0.85943335,0.2879124,-0.9888974,0.101368345,-0.0353601
AC099684.1 /// BC040634,0.8345705,-0.5232985,-0.33467105,0.6511287,0.959899,-0.8175175,-1.6685559,0.55874,0.18518765,0.09753639,-2.000435,0.23024356
AC099850.1 /// BC017255,-0.24675381,0.14752911,-0.73725396,-0.77250886,-1.039077,0.1512475,-0.13304868,0.35990182,0.007056079,-0.4071074,0.039870042,-0.23788059
AC100830.4,-1.1168588,0.85129565,-0.6977359,-0.51986957,-1.0002265,-0.21544188,1.0682379,0.45895275,0.7957182,0.8917355,0.007519631,0.3963173
AC104537.2 /// TCEB1P28,-0.08096036,-1.1667955,0.16974384,0.072020255,-0.8923837,-0.78525895,0.15546207,-0.6359233,-0.21967632,-1.127566,0.14010052,-0.75664604
AC104667.3,-0.32584035,-1.056817,0.24435343,-0.92804223,0.59578824,-0.001344213,-0.58072895,0.034412913,0.07858674,0.23626424,-0.16217445,-0.58319503
AC106801.1,0.30868843,0.3394643,-1.3601648,-0.48481965,0.17672399,-0.019109236,0.3622562,0.1719134,0.08989005,-0.2307039,0.25187862,0.30335936
AC108056.1,0.23849279,-0.36799788,-0.001017552,-0.018994417,0.69241124,-1.1009119,0.15469153,0.28834984,0.09911041,-0.35571927,0.60190195,1.1611073
AC112198.1,0.446864,0.873463,-0.96063495,-0.7264636,-0.516667,0.24205585,-0.24061148,1.1921,-1.6489643,-1.1724044,-1.2960771,0.27120966
AC114730.11,-0.7203025,-1.6668756,1.2880478,-0.2498676,-1.4263654,-1.0602041,-1.5113232,0.31470996,-0.7023646,0.40280384,1.341306,-0.39843458
AC114752.3,0.1449895,-0.3420512,0.4870268,-0.04591084,-1.0402093,0.6731478,0.45554125,1.0279075,-0.80286396,0.043895118,0.71478546,0.6369557
AC124997.1,-0.48143798,-2.5881813,0.45540783,-1.481328,-1.6908914,-1.6560874,1.1289113,1.6265836,-0.42327526,0.32879615,-1.6286694,0.42839864
AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2,0.39573014,1.601194,0.4948692,1.5756178,-1.2563161,-0.3454234,0.3883843,1.5017041,0.9482652,-0.51118994,0.48648185,1.8347251
AC136289.1,-0.09622776,-1.6982077,-0.11496913,0.18125232,-2.3331661,-0.14659987,0.35880318,0.33409303,-0.17408098,-0.23401447,-0.22560018,-0.5392005
AC139100.2 /// PARD6G-AS1,-0.28829205,2.4218047,-0.6059784,-0.19862963,1.171121,0.24084419,0.2933016,0.90045816,-0.36388025,-0.030183129,2.2965646,0.41746843
AC139100.3,-0.022691356,-1.443049,-1.5594952,1.4388965,-0.37657055,-0.6963116,-0.15202254,-0.47162017,-0.1436904,-0.40266994,0.4277826,-0.15051028
AC141928.1,-0.5431942700000001,0.97252022,-0.6570625400000001,0.08224514899999999,-0.48477591999999997,0.6908878,-0.50712352,0.81726144,-0.048850930000000015,-0.147830124,0.7181272000000001,1.18097486
AC144652.1,0.22366641,-0.21113092,-0.035418022,0.23280494,-0.40436652,0.5500856,-0.45089462,-0.13415338,0.35796046,0.2265917,-0.08500233,-0.5954219
AC145343.2,0.44541064,0.22103973,-0.089480795,-0.051035345,-0.7632569,0.27621272,-0.752974,0.002775153,-0.7150117,-0.15836266,0.095437095,0.113442786
ACAA1,-0.9231958,0.29814391,0.62926214,0.060755618,0.9595006100000001,0.61875422,-0.54845399,-0.46483199,-0.016707653,-0.67969428,0.18984240000000002,0.29465978
ACAA2,-0.25395507,1.4866787300000002,0.670915968,2.1195176,-0.94402241,2.816024916,0.7858373599999999,-0.24333476999999998,-0.145011589,0.77075494,-0.21714112500000002,2.54785775
ACACA,0.60278424,0.15949584,0.5488829070000001,-0.20893707999999994,-1.2966682,-0.29984803000000004,-0.04972836000000003,-0.84252575,-0.46306711999999994,-0.76342835,-0.06915903400000001,-0.97613954
ACACB,-2.2329233049999995,1.883524971,0.4016320910000001,-0.16996663999999986,1.7874824530000002,-2.0378896090000005,-0.028800684999999937,-0.9183922409999998,-0.08967652000000002,-1.72353113,-0.484521184,1.367732035
ACAD10,-1.09488408,1.01288067,0.15904685000000002,-0.4062131000000001,-1.61384933,-0.72991761,1.22406397,1.0397975099999999,0.5038823800000001,0.726189141,-1.332143847,0.67539348
ACAD11 /// NPHP3 /// NPHP3-ACAD11,0.49200255,-0.6102134,0.07844634,-0.42814037,0.6052838,-0.74571383,-0.017364247,0.34275326,0.19018897,-0.27552736,0.19754694,-0.39410463
ACAD8,-0.1479007,0.72885627,0.7767655,0.2750041,-0.36528012,-0.058296345,0.14895812,-0.041080087,0.14655456,0.36780334,0.050706644,0.57479006
ACAD9,-0.3185041,-0.23160058,-0.11549825,0.005886007,0.1689943,0.1989694,-0.016240211,-0.21824414,-0.005920737,0.09583426,-0.1458581,-0.20657182
ACADL,-3.2117889,-0.72892645,-1.3089108,0.39927345,1.57208986,-0.51563973,1.6231576,0.8352255,0.26726569999999994,2.7105903,-1.52493237,-3.3829038999999996
ACADM,-0.35583028,0.63461477,0.8107505,0.28961974,-0.34405473,0.10430654,-0.48910883,-0.03788305,0.08057981,0.17022839,0.5017797,0.8774224
ACADS,-0.26529077,0.6442784,0.6709089,-0.072343506,0.06325666,0.30270758,-0.49122787,-0.08919071,-0.33147633,-0.44267854,0.3708131,1.050072
ACADSB,-0.10532337600000001,1.5520456500000002,1.03518641,0.209505034,-1.8191624,0.30449938000000004,0.097354196,-0.09065469000000001,-1.19254773,0.461375932,-0.135973208,1.536105
ACADVL,0.1171866,0.4110383,0.42032823,0.09550146,0.7338073,0.7024922,-0.20349355,0.43635628,-0.2533181,-0.14001727,0.051447902,0.52059984
ACAN,1.1215290100000002,-2.3916234,-2.5399865200000002,-1.081469539,2.07461377,0.766944239,-1.25223024,4.06621874,-1.3907919360000003,0.21865586,-1.262978833,-1.1068500700000001
ACAP1,-1.3807771899999999,0.67079892,-2.90142655,-1.0841962299999999,0.07443860000000002,1.10873974,-0.1688377570000001,3.8800167,-2.54762705,-0.209012802,0.42722484000000005,-0.14707654000000003
ACAP2,0.36486573499999997,0.11571286400000005,-0.621260089,0.08189127000000002,-0.009613786000000013,-0.34598189,0.1574416300000001,0.099594085,-0.550108443,0.0996419,0.241484711,0.08171041700000001
ACAP3,-0.5178010799999999,-0.28087604,0.6132556,-0.91710784,0.17324072100000001,-0.018516111000000002,-1.93797423,1.33205586,0.5076327,0.28200465599999996,-0.05821908099999999,-1.00793489
ACAT1,0.29753385,2.2183396,-2.27609401,0.36723621999999995,-2.73277857,0.19505551999999998,0.11420579,-1.0110226999999998,-1.3722616300000001,-0.33427975000000004,-2.88607984,-2.3364145499999998
ACAT2,0.15875985,-0.033191077,0.052061543,0.120083936,-0.69125175,-0.07229763,0.5381705,-0.95923287,0.013933764,-0.5175772,-0.6472789,0.13764958
ACBD3,-0.028811056,0.74662088,-0.481355415,0.27812876,0.83238994,-0.268373076,1.2781612,-0.128305386,0.5027731400000001,0.29443192,-0.214416875,-0.218342226
ACBD4,0.14022134,0.13506912,0.23406214,-0.08467929,-0.1501984,0.042849965,-0.11630622,0.19489706,-0.6196834,-0.17255951,-0.43540397,0.17983389
ACBD5,-0.13005960000000003,0.65361826,0.37676092499999997,0.29994400000000004,-1.4526305800000001,0.27617344,-0.41659331,-0.6089245,-0.12712595,1.2500550499999998,0.16022318,0.422078198
ACBD6,0.2108417,-0.2237376,-0.21118304,-0.40873522,0.033753883,0.113420755,0.29079157,-0.15018842,0.24410738,0.33996296,-0.43843395,-0.38101342
ACCS,-0.014707306,0.3921729,-2.4248004,0.033898517,0.023362609,-1.5617425,-0.39545828,0.5045319,-0.51628655,0.042524416,-0.51317716,0.3453887
ACD,0.23030332,-0.48049143,0.055268943,-0.09556543,-0.5036334,-0.02159299,-0.13687305,-0.40818226,0.42866167,0.37910846,-0.044646066,-0.5911294
ACE,0.28758692999999996,1.38715267,0.18492395,1.5701222,-0.7767251,-3.0692309,-2.96354236,1.32302234,0.411121935,-0.62788051,0.51112896,0.54945321
ACE2,2.6561506,-0.5907761499999999,0.5420919200000001,1.8579219,0.0011217529999999996,3.0261868,1.2507941,-0.7471406999999999,-3.5373504999999996,-4.9280489,-2.9527086999999996,0.133516945
ACER1,0.3827737,-0.77289116,-0.699294,-0.49483317,-0.52082,-0.6963116,-0.35863686,-0.56693035,-0.7437472,-0.89799136,0.52731216,-1.0443282
ACER3,-0.04794315800000004,1.555393244,1.840832406,-2.25177777,-2.3623055,1.307588834,1.99144203,-1.4751228700000003,-0.312074081,1.04905076,-1.542913016,1.69567117
ACHE,0.29955030000000005,1.63071231,-1.91296264,-0.1420845799999999,1.2982433,-0.42932108,-2.10550753,2.21154866,-1.7356387,-3.0982709799999997,1.06144255,0.75756194
ACIN1,-0.13378292,-0.14832495,-0.38099197,0.04974992,0.013280271,0.39405215,0.3179833,0.024604196,0.36625606,0.06644069,-0.20773737,-0.016001068
ACKR1,-0.05653081,1.8358978,-0.99574745,0.41689765,0.040183514,-2.4200459,0.38659975,1.5965728,-0.6021595,0.49268955,0.30172727,0.853946
ACKR1 /// CADM3,-1.7957588,-0.3145836,-1.7601659,-0.58338654,-1.1155272,-0.88289744,-1.1022148,-0.7900738,-0.7217683,1.4373835,-1.7239796,-1.1313396
ACKR2,1.41568995,0.88231518,-0.330255277,-0.9405804099999999,0.27237843700000003,-2.54020175,-0.6980807740000001,1.8474445199999998,-0.11952602000000007,-0.34966362000000006,-0.04737379999999991,-0.8609945400000001
ACKR3,0.15598225,1.1346441,-2.0345736,0.32245985,-0.22303716,0.036658140000000006,1.04743366,2.6337234,-1.37725291,-2.5454125000000003,0.31534470000000003,-0.54395254
ACKR3 /// AK023507,0.12489393,-0.7375961,-0.35947722,0.0218256,-0.11749004,-0.5529655,0.35410476,1.0799779,-0.29778337,-0.49980268,-0.85817415,-1.1934177
ACKR4,0.17886871,0.005845713,-1.5181898,-0.23870245,-0.17092904,-0.30016458,0.03579799,0.24276485,-0.82953954,1.5183657,-1.3419538,0.65194124
ACLY,0.169452286,-0.28320250999999996,-0.421691705,0.276884516,-1.8755331,-0.20984892,0.91601083,-1.0176597299999999,-0.698819805,0.22383395,-0.2819916,-0.5720240350000001
ACMSD,-0.31415108,0.6707972,0.36329567,-2.078093,0.35870042,0.42629427,0.14656775,-0.8099733,0.5578891,-1.1664889,-0.33603638,-1.4213742
